"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,5,136235552,0.65,1,16343809
2020,5,136240939,59.5,1,16341732
2020,5,136236049,1,11,16343882
2020,5,136236187,1,11,16343907
2020,5,136236288,6.2,1,16343920
2020,5,136241703,1,11,16341828
2020,5,136241714,1,11,16341831
2020,11,136241862,1,11,16341849
2020,5,136241895,1,11,16341856
2020,8,136236500,2,9,16343965
2020,4,136236589,1.5,1,16343980
2020,4,136242063,3,1,16341893
2020,15,136242186,10,1,16343997
2020,5,136236893,1,1,16344020
2020,5,136242749,1,1,16341995
2020,5,136237192,1,1,16342005
2020,6,124245809,1,11,13808900
2020,5,124251011,3,1,13809441
2020,8,124247047,1.5,9,13804938
2020,5,136268106,1,11,16348953
2020,12,136264412,1,11,16345622
2020,5,136268316,1,1,16348978
2020,5,136268346,1,11,16348982
2020,2,136269737,1,11,16349018
2020,2,136268812,33,1,16345677
2020,5,136268883,1,11,16349036
2020,1,136269889,0.62,1,16349040
2020,5,136268931,1,11,16349046
2020,5,136269007,5,1,16349056
2020,5,136269065,1,1,16349060
2020,5,136270090,3,1,16345731
2020,5,136269229,1,11,16349094
2020,5,136269254,1,11,16349099
2020,5,136270240,1,11,16345746
2020,5,136270253,1,1,16345749
2020,12,136270310,1,11,16345756
2020,5,136269537,1.5,1,16345764
2020,8,136270395,40,9,16349161
2020,5,136274766,1,11,16349202
2020,2,136270488,1,1,16349204
2020,4,136270540,1,1,16345811
2020,8,136270549,24,9,16345815
2020,4,136274858,1,1,16345819
2020,2,136270577,1,1,16345822
2020,5,124791270,3.3,1,13886896
2020,8,124237871,3,9,13804659
2020,5,124238290,1,1,13813388
2020,5,124250277,9,1,13813565
2020,5,124239439,1,1,13804973
2020,12,124255401,15,1,13809589
2020,5,124940484,2,1,13967674
2020,12,124772765,3,1,13886450
2020,5,124236756,1,11,13804473
2020,5,124243881,12,1,13809011
2020,5,124238259,4,1,13809090
2020,12,124249607,6,1,13809193
2020,1,124787688,1,1,13886960
2020,5,124792323,0.1,1,13886971
2020,5,124792625,0.1,1,13886998
2020,5,124940708,0.5,1,13967727
2020,11,124940918,14,9,13967771
2020,5,124940608,0.6,1,13967703
2020,5,124940769,0.2,1,13962812
2020,5,124940813,1,11,13967749
2020,5,124945774,74,1,13957759
2020,12,124945918,1,1,13957791
2020,12,124774159,0.1,1,13886710
2020,16,124786347,1,9,13896544
2020,5,124792172,2,1,13886961
2020,5,125202199,1,1,14026101
2020,5,124795299,24.1,1,13896683
2020,5,124945468,0.2,1,13957666
2020,5,124945560,0.5,1,13957694
2020,1,124936855,2,1,13967767
2020,2,124941018,1,11,13967787
2020,5,124941084,1,1,13967798
2020,5,125202214,9,1,14026108
2020,8,125202219,35,9,14026110
2020,5,125202264,1,1,14026122
2020,5,125202277,17.9,1,14026127
2020,5,125197364,1,9,14034671
2020,5,125192489,18.3,1,14030543
2020,5,125197413,3.6,1,14034686
2020,2,125197432,2,1,14034694
2020,5,125192499,4.2,1,14030545
2020,5,125202365,7.4,1,14034711
2020,5,125197519,1,1,14034717
2020,5,125197553,23,1,14034726
2020,5,125197576,3,9,14034732
2020,5,125202402,1,1,14026167
2020,5,125202430,9.5,1,14026175
2020,5,125197619,8,1,14034743
2020,5,125202445,1,9,14026178
2020,5,125202449,1,9,14026179
2020,5,125202453,2.3,4,14026181
2020,5,124936532,0.2,1,13962757
2020,12,124936767,1,1,13957743
2020,5,124941099,1,1,13967806
2020,5,124936997,1,1,13962855
2020,5,124941306,2.92,1,13967844
2020,7,124780377,2,1,13901195
2020,5,124781942,0.2,1,13886713
2020,5,124774309,0.5,4,13886723
2020,5,124795410,1,9,13896692
2020,12,124940645,1.36,1,13967712
2020,5,124945717,1.4,1,13957747
2020,5,124945726,1,11,13957749
2020,12,124936907,1,1,13967776
2020,12,124941425,2,1,13967868
2020,5,124795367,0.1,1,13896688
2020,5,124940464,1,1,13967666
2020,5,124936563,0.1,1,13962766
2020,5,124940560,0.8,1,13957699
2020,4,124779013,2,1,13901904
2020,12,124787247,1.5,1,13902202
2020,5,124791708,18.5,1,13886929
2020,5,124795160,0.9,1,13886952
2020,1,124792573,22,1,13886991
2020,12,124237131,5.4,1,13804527
2020,12,124246601,1,1,13813477
2020,5,124242974,2,1,13804588
2020,12,124237814,3,1,13804644
2020,7,124247928,1,11,13805155
2020,12,123829813,1,1,13682527
2020,5,123829829,2,9,13682530
2020,5,124247227,1,11,13813595
2020,12,124251389,1,11,13805124
2020,5,124247901,30,1,13809547
2020,5,124255360,1,1,13805165
2020,5,124246624,1,1,13804847
2020,5,124250083,2,3,13809271
2020,5,137198634,1,11,16521190
2020,2,137199234,1,1,16523801
2020,5,137199270,1.1,1,16521303
2020,5,137074992,21,1,16504596
2020,1,137075094,2.7,1,16504616
2020,5,137075178,5.4,1,16502114
2020,12,137070475,1,1,16504575
2020,2,137075067,1,1,16504612
2020,5,137202638,1,1,16523717
2020,5,137198797,1,3,16523720
2020,5,137202815,1,3,16521270
2020,5,137199160,2.5,2,16521286
2020,8,137199163,11,9,16523782
2020,11,137074792,1,9,16504564
2020,4,137070672,15,4,16502100
2020,5,135444005,0.7,1,16197586
2020,12,134110065,55,1,16003166
2020,8,134110065,1,1,16003167
2020,10,136251336,1,11,16344681
2020,5,136247157,3,1,16347614
2020,5,136250754,0.9,1,16347717
2020,5,136250878,2.2,1,16344598
2020,5,136248399,4,1,16347851
2020,12,136248788,2,1,16347892
2020,12,136249292,1,1,16344761
2020,5,136254863,1,1,16347991
2020,5,136252678,6,1,16344809
2020,5,136254997,4.8,1,16348002
2020,5,136253079,0.49,1,16348041
2020,5,136253911,2,1,16344969
2020,5,136256556,3,1,16348207
2020,5,136256694,4,1,16344985
2020,5,136256806,1.5,1,16348243
2020,5,136259851,3,1,16345137
2020,5,136259863,0.1,1,16345139
2020,12,136257754,1,11,16348411
2020,5,136257762,1,11,16348414
2020,5,136260098,1,11,16345182
2020,17,136258003,1,11,16345190
2020,5,136260251,1,11,16348471
2020,5,136260245,37.7,1,16348473
2020,5,136260368,1,11,16345213
2020,12,136260408,1,11,16348497
2020,5,136260728,8,1,16345244
2020,5,136260886,2,1,16345260
2020,5,136258919,1,11,16348537
2020,12,136259279,5,1,16345288
2020,5,136259511,1.5,1,16345302
2020,15,136264602,2,9,16348598
2020,10,136264936,1,11,16348616
2020,8,136261834,4,9,16348627
2020,1,136261890,1,11,16345351
2020,5,136261937,1,11,16345360
2020,5,136265330,1,11,16348659
2020,5,136265332,1,1,16348661
2020,5,136265345,1,1,16348665
2020,4,136265380,1,1,16345377
2020,5,136262150,1,1,16345388
2020,12,136265472,1,1,16348679
2020,12,136265648,1,11,16348690
2020,15,136265652,50,9,16348691
2020,5,136262405,1,11,16345409
2020,5,136262631,1,11,16345427
2020,5,136266061,1,1,16348727
2020,16,136266116,1,9,16348732
2020,5,136266137,2,1,16348734
2020,5,136262752,1,11,16345440
2020,5,136266437,1,11,16348755
2020,5,136263019,1,11,16345462
2020,5,136266660,1,1,16345471
2020,5,136266666,1,1,16348778
2020,8,136266963,1,11,16348813
2020,5,136266975,1,11,16345502
2020,12,137198789,1.6,1,16523718
2020,5,136248025,1,11,16344649
2020,12,136246106,1,11,16342433
2020,5,136249721,1,1,16344425
2020,5,136247103,12,9,16344509
2020,5,136250369,12.4,1,16347615
2020,12,136250620,1,11,16344572
2020,8,136247620,1,9,16347721
2020,5,136250979,28,1,16347768
2020,5,136248219,1,1,16347827
2020,12,136251376,4.9,1,16344686
2020,5,136248961,2.49,1,16347910
2020,5,136248969,4.3,1,16344738
2020,8,136252049,1,11,16344743
2020,5,136249268,1,11,16347936
2020,13,136254711,1,11,16347974
2020,5,136254772,1,1,16347982
2020,5,136254301,1,1,16345030
2020,5,136252612,6.9,1,16347987
2020,12,136252668,1,11,16344807
2020,5,136254992,2,1,16348001
2020,12,136255413,1,1,16348061
2020,5,136253378,18,1,16344900
2020,12,136255882,1,11,16348124
2020,5,136259671,1,11,16345107
2020,5,136256143,1,11,16348156
2020,16,136253732,1,11,16344937
2020,16,136253858,0.5,1,16344959
2020,5,136256360,2,1,16348190
2020,2,136253899,2,1,16344965
2020,5,136253907,1.2,1,16344968
2020,5,136253949,0.001,1,16348203
2020,4,136256586,1,11,16348212
2020,5,136256623,37,1,16348218
2020,5,136256720,1,11,16348232
2020,16,136256774,1,11,16348237
2020,12,136254147,2,1,16344994
2020,5,136254170,1,11,16348244
2020,5,136254220,1,11,16345010
2020,5,136256940,1,11,16348266
2020,13,136254292,1,11,16345028
2020,5,136257044,1,11,16345038
2020,12,136257075,1,11,16348286
2020,5,136254388,10.4,1,16345051
2020,5,136254439,1,11,16345070
2020,16,136257158,1,9,16348297
2020,5,136259618,1,11,16345095
2020,4,136259688,1,11,16345115
2020,12,136257543,1,1,16348366
2020,16,136259781,2,9,16345126
2020,5,136257774,1,11,16345151
2020,5,136257788,1,1,16345154
2020,12,136257876,1,11,16345171
2020,12,136260173,1,1,16345194
2020,8,136258087,1,9,16348461
2020,5,136258114,1,11,16348467
2020,4,136258199,0.1,1,16348474
2020,4,136258225,1,1,16348476
2020,5,136258292,2.9,1,16348490
2020,12,136260489,1,11,16348507
2020,10,136260704,1,11,16345239
2020,5,136258859,6,1,16348531
2020,5,136258866,6,1,16348532
2020,12,136259154,1,11,16345279
2020,2,136245226,1,1,16342298
2020,5,136245861,0.6,1,16344366
2020,5,136246585,3,1,16347507
2020,5,136239503,35,5,16344387
2020,5,136246976,2.66,1,16347583
2020,16,136239520,3,9,16344398
2020,5,136246419,6,1,16347477
2020,11,136249836,1,9,16344444
2020,5,136250030,1,11,16347541
2020,5,136250245,1,1,16344498
2020,1,136250250,1.44,3,16347593
2020,5,136247113,7.1,1,16347604
2020,5,136247069,1.9,1,16347599
2020,5,136247349,2,1,16347655
2020,5,136250615,20,1,16347679
2020,5,136247466,1,11,16347687
2020,5,136250646,0.1,1,16347695
2020,5,136247516,10,1,16347702
2020,2,136250684,1,11,16344581
2020,5,136250745,1,11,16347713
2020,1,136247689,54,1,16347726
2020,5,136250963,4.4,1,16344616
2020,1,136247843,1.3,1,16347766
2020,8,136250965,1.7,1,16347763
2020,5,136248870,11.8,1,16344732
2020,5,136250990,1,1,16347770
2020,6,136247866,1,11,16344623
2020,5,136247875,5.14,1,16344619
2020,5,136251019,18,1,16344629
2020,5,136247973,85,1,16344641
2020,5,136247982,0.9,1,16347792
2020,1,136251167,0.3,1,16344658
2020,5,136248280,1,11,16347836
2020,5,136256288,1,1,16348183
2020,5,136248301,0.5,1,16347839
2020,5,136248391,1,11,16347852
2020,5,136256517,2,1,16348204
2020,5,136251624,5.2,1,16344708
2020,5,136248544,1,11,16347868
2020,8,136248537,1,11,16347866
2020,15,136248576,3,9,16347872
2020,16,136248749,2,9,16347888
2020,12,136248793,1,11,16347891
2020,5,136252077,1,11,16344746
2020,16,136252139,40,9,16344751
2020,15,136249308,9,9,16347943
2020,5,136249459,7,1,16347949
2020,5,136249462,1,11,16347952
2020,12,136249535,0.1,1,16347959
2020,5,136254682,1,11,16347970
2020,5,136256534,6,1,16348205
2020,8,124249647,1,9,13809203
2020,5,124250453,1,11,13809329
2020,16,136225067,10,9,16342818
2020,5,136223361,19,1,16342819
2020,5,136225118,0.1,1,16342826
2020,5,136225227,7,9,16342838
2020,5,136223516,1,9,16340362
2020,5,136223636,16.3,1,16340377
2020,12,136225301,2.5,1,16340376
2020,5,136223879,2,9,16340415
2020,5,136225665,1,11,16342890
2020,5,136224104,1,11,16340449
2020,5,136224280,6.4,1,16340487
2020,5,136225817,1,9,16342913
2020,5,136224421,4,1,16342924
2020,5,136225971,2.91,1,16342936
2020,5,136229660,144,1,16342952
2020,5,136229774,3,1,16340578
2020,5,136229823,0.7,1,16340590
2020,5,136230055,3.01,1,16342997
2020,5,136226590,0.5,1,16340666
2020,5,136226665,1,3,16343047
2020,16,136226726,200,9,16343060
2020,5,136230526,1,11,16340706
2020,10,136230657,114,1,16340727
2020,5,136226876,1,11,16340731
2020,17,136226909,0.8,1,16343084
2020,5,136231168,3.001,1,16340834
2020,4,136231479,6.9,1,16340888
2020,15,136231480,12,9,16340882
2020,8,136231418,1,9,16340878
2020,5,136227524,1,11,16343192
2020,5,136227558,1,9,16343201
2020,5,136227575,0.4,1,16340928
2020,5,136231735,2.3,1,16340941
2020,5,136227687,1,11,16343232
2020,5,136231828,1,11,16343233
2020,12,136227986,1,11,16343288
2020,5,136227997,1,11,16343290
2020,2,136228014,6.1,1,16343296
2020,8,136228065,8.5,1,16343310
2020,5,136228107,1,1,16343314
2020,2,136228182,1,11,16341079
2020,5,136232541,1.7,1,16341090
2020,12,136228301,1,1,16343350
2020,5,136228560,2.7,1,16341161
2020,5,136233045,1,11,16341179
2020,5,136228682,4,1,16341178
2020,5,136233119,1,11,16343435
2020,5,136228783,1.78,1,16341212
2020,5,136233282,10.5,1,16343462
2020,5,136229310,2,1,16343562
2020,12,136233945,13,1,16341349
2020,12,136229294,0.1,1,16343559
2020,14,136234000,96,9,16341369
2020,12,136234049,0.5,1,16343588
2020,5,136234177,15,1,16341409
2020,5,136229506,5,1,16343614
2020,12,136234325,15.5,1,16341439
2020,1,136234622,1,11,16343632
2020,5,136240138,2,1,16341596
2020,5,136235204,3,1,16343742
2020,2,136235388,2,1,16341633
2020,5,136240444,34.3,1,16343778
2020,5,136235420,5.1,1,16341651
2020,5,136240560,2,9,16343790
2020,5,136240582,8.5,1,16341670
2020,5,136235543,5.7,1,16343806
2020,5,136240674,5,10,16341684
2020,5,136235602,125.8,1,16341686
2020,5,136235609,1,1,16343818
2020,12,136235709,3,1,16341720
2020,5,136235750,2,1,16341731
2020,8,136240979,1,9,16341744
2020,5,136240963,1,1,16341741
2020,5,136241010,1,11,16341751
2020,5,136235947,1.3,1,16341767
2020,5,136241412,26,1,16341788
2020,5,136236147,1,11,16343898
2020,5,136236130,0.5,1,16343895
2020,5,136241535,1,11,16341800
2020,5,136236293,1,11,16343922
2020,5,136236363,6.2,1,16341835
2020,5,136236386,78,1,16343944
2020,8,136236492,1,11,16341859
2020,5,136241937,0.1,1,16343968
2020,12,136242273,1,11,16341925
2020,5,136236862,8,1,16344016
2020,12,136242379,0.1,1,16344021
2020,5,136236932,1,11,16344034
2020,5,136236996,12,1,16341963
2020,5,136242529,204.8,1,16341966
2020,5,136242650,1,11,16341980
2020,5,136237140,10,1,16341989
2020,16,136242876,11,9,16342008
2020,5,136237323,10,1,16342021
2020,5,136243086,2,1,16342038
2020,5,136243170,147,1,16342050
2020,5,136243178,2,1,16342052
2020,5,136243395,1.6,1,16342074
2020,4,136243732,1,11,16342107
2020,12,136243803,0.2,1,16344182
2020,5,136237925,1,3,16344186
2020,5,136243929,1,11,16342130
2020,1,136244038,0.1,1,16344203
2020,5,136238122,2.5,1,16344210
2020,5,136244141,10,1,16342154
2020,2,136238169,1,2,16344215
2020,5,136244340,4,1,16342171
2020,5,136244572,1,1,16342197
2020,16,136238439,1,9,16342201
2020,12,136244707,1,1,16342224
2020,5,136238611,1,1,16344280
2020,5,136245253,2.8,1,16342305
2020,8,136245552,1,9,16342351
2020,5,136245586,1,1,16342358
2020,5,136245634,7,1,16342365
2020,12,136245614,1,1,16342363
2020,5,136245648,1,11,16342370
2020,5,136239307,68,1,16342395
2020,13,136246055,1,9,16342422
2020,5,136246004,30,1,16342416
2020,5,136239557,2.5,1,16342439
2020,5,136246436,4,1,16347481
2020,12,136246467,1,1,16347487
2020,5,136249972,1,11,16347525
2020,5,136250116,2.6,1,16347559
2020,5,136246853,85.32,1,16347562
2020,12,136246876,1,1,16347564
2020,5,136250230,14.8,1,16344495
2020,15,136247037,1,11,16347594
2020,5,136247085,11.1,1,16347601
2020,5,136247115,1.3,1,16347605
2020,5,136247206,1,1,16347619
2020,5,136250507,16,1,16347646
2020,5,136247373,1,11,16347659
2020,5,136247473,1,11,16347690
2020,5,136247492,1,1,16344578
2020,16,136247561,3.5,9,16347707
2020,12,136250732,1,11,16347711
2020,5,136254759,9,1,16347980
2020,5,136254812,5.8,1,16347986
2020,5,136254917,796,1,16344810
2020,12,136253030,0.4,1,16344850
2020,5,136255382,13.6,1,16344861
2020,5,136255392,1,11,16348056
2020,12,136255419,1,1,16348062
2020,1,136255524,1,11,16348071
2020,12,136253314,1,1,16348084
2020,12,136253334,12,1,16348089
2020,8,136253370,7,9,16344897
2020,10,136253405,1,7,16344903
2020,12,136253423,0.2,1,16344905
2020,5,136256020,1,11,16344928
2020,5,136256067,3,1,16348148
2020,5,136256159,20,1,16348159
2020,5,136253823,1,11,16344951
2020,8,136256388,13,9,16348192
2020,5,136256631,1,11,16348221
2020,5,136256653,9.6,1,16348223
2020,5,136256675,1,3,16344983
2020,5,136256721,45.4,1,16344989
2020,12,136256987,1,11,16345027
2020,16,136256979,1,11,16348269
2020,5,136257092,1,11,16348289
2020,5,136254462,8,1,16348306
2020,5,136257331,1,11,16348332
2020,5,136270241,1,1,16345747
2020,4,136257335,1,9,16348335
2020,12,136260199,1,11,16348458
2020,12,136257399,1.3,1,16348346
2020,12,136259646,15,1,16345101
2020,5,136259805,1,11,16348383
2020,5,136257706,1,11,16345144
2020,5,136260141,1,1,16348444
2020,5,136258452,1,11,16348509
2020,4,136258624,1,11,16345234
2020,5,136260748,1,1,16348522
2020,5,136260781,2.5,1,16345247
2020,5,136258998,0.2,1,16345267
2020,17,136261063,1,11,16345278
2020,5,136261385,1,11,16348593
2020,5,136265026,409.94,1,16348621
2020,4,136265196,1,11,16348640
2020,10,136261926,1,11,16345357
2020,5,136265215,1,11,16348647
2020,5,136265351,1,1,16348668
2020,16,136262545,1,11,16345420
2020,5,136262643,5,1,16345430
2020,12,136262838,1,11,16345446
2020,12,136266359,1,1,16348751
2020,5,136266462,9,1,16348758
2020,5,136266625,2,1,16345467
2020,10,136263274,1,11,16348793
2020,1,136267111,1.5,1,16348830
2020,12,136267230,18,1,16348851
2020,5,136267356,1,11,16345540
2020,5,136267441,617.5,1,16345544
2020,16,136267492,1,11,16348889
2020,5,136267634,1,11,16348901
2020,2,136267665,1,1,16345567
2020,5,136264001,1,11,16348911
2020,12,136267950,10,1,16345585
2020,5,136264297,1,11,16348950
2020,16,136264322,136,9,16345599
2020,12,136264327,1,11,16348958
2020,15,136264443,1,11,16348976
2020,13,136268823,1,9,16345682
2020,5,136268851,1,11,16345683
2020,5,136269950,8,1,16345697
2020,12,136269072,1,11,16349062
2020,8,136270069,3,9,16345724
2020,5,136270146,2,1,16345739
2020,5,136270284,1,11,16345752
2020,16,136270434,1,11,16349178
2020,1,136270444,1,11,16349189
2020,12,136270455,1,1,16349193
2020,5,136270542,13,1,16349220
2020,5,136265338,1,11,16348663
2020,5,136266770,3,1,16348788
2020,5,136264121,1,11,16345579
2020,2,136267927,0.3,1,16348938
2020,5,136269765,2,1,16345668
2020,12,136269851,1,11,16349034
2020,5,136270052,1,11,16345718
2020,5,136269232,1,11,16349095
2020,5,136274689,3,1,16345785
2020,16,136210827,6,9,16339314
2020,16,136210676,3.4,1,16336982
2020,5,136210942,1,1,16339328
2020,5,136211112,5,1,16339341
2020,5,136211317,0.5,1,16339371
2020,12,136211583,1,1,16339418
2020,5,136211718,2.08,1,16337131
2020,1,136211643,0.4,1,16339433
2020,5,136211790,1.6,1,16339479
2020,5,136214811,2.9,1,16339484
2020,5,136215347,7,1,16339565
2020,12,136215371,1,11,16337227
2020,17,136215831,,,16337281
2020,5,136213554,1.81,1,16337324
2020,4,136213562,1.3,1,16337323
2020,12,136216298,1,11,16337330
2020,5,136216483,1,1,16337347
2020,5,136214286,1,11,16339768
2020,5,136217159,1,1,16337423
2020,5,136220476,6.5,1,16339917
2020,5,136220536,0.75,1,16339932
2020,5,136220908,1,9,16339983
2020,12,136219204,1.1,1,16342683
2020,12,136223145,0.1,1,16340315
2020,5,136224133,10,1,16340454
2020,5,136225821,1,1,16342915
2020,5,136229805,0.6,1,16340585
2020,4,136226578,1.1,1,16340661
2020,2,136226675,1,11,16340690
2020,12,136230523,6.4,4,16340705
2020,5,136230569,1,1,16340712
2020,12,136230737,1,1,16340734
2020,2,136226910,5.3,1,16340741
2020,17,136227047,1,11,16340779
2020,5,136230989,3,1,16343116
2020,2,136231371,0.51,1,16343156
2020,5,136231571,1,9,16340912
2020,8,136231927,1,11,16340978
2020,5,136228183,3.7,1,16343331
2020,5,136232568,3.5,1,16341097
2020,5,136228440,1,11,16343367
2020,12,136233139,1.3,1,16343441
2020,5,136233206,9.3,1,16343451
2020,5,136233648,3.16,1,16341299
2020,5,136229452,3.5,1,16343600
2020,12,136234737,0.002,1,16341470
2020,5,136239627,10.23,1,16341491
2020,5,136235281,3,1,16341607
2020,5,136240300,56,1,16341614
2020,5,136240644,1,1,16343803
2020,12,136240848,0.3,1,16341715
2020,5,136241161,1,11,16341762
2020,8,136242039,3,9,16343981
2020,12,136236811,1,11,16344008
2020,12,136237009,2.1,1,16344057
2020,12,136237134,1,1,16341987
2020,1,136237320,26,1,16342020
2020,16,136243598,1,9,16342096
2020,5,136244075,1,11,16344209
2020,5,136244267,1,1,16344227
2020,12,136244981,3.35,1,16342262
2020,5,136245699,1.9,1,16342377
2020,5,136245955,5.26,1,16342411
2020,5,136246371,5,1,16342468
2020,5,136246615,1.4,1,16347513
2020,5,136250248,6.2,1,16347592
2020,1,136247111,6,1,16347603
2020,5,136250653,4.7,1,16347688
2020,5,136250957,2,1,16347759
2020,4,136251074,1,11,16347787
2020,5,136248803,0.01,3,16347890
2020,16,136252464,1,11,16344783
2020,5,136255109,22.2,1,16348015
2020,5,136255539,3.8,1,16348074
2020,5,136253545,110,1,16344920
2020,12,136256459,4,1,16348199
2020,2,136253976,16,1,16348208
2020,5,136254175,1.12,4,16345008
2020,16,136254397,1,9,16348295
2020,4,136254414,1,11,16345061
2020,5,136257516,1,1,16348359
2020,1,136257674,1,11,16348401
2020,12,136260147,1,1,16345192
2020,4,136258366,1,1,16345218
2020,5,136264601,10,1,16348597
2020,5,136261530,1,1,16345311
2020,2,136261628,7.5,4,16345327
2020,5,136265194,1,11,16348642
2020,5,136265348,1.7,1,16348666
2020,8,136262160,1,11,16345389
2020,5,136262195,1,11,16345393
2020,5,136266802,2,1,16348795
2020,12,136266909,1,11,16348806
2020,5,136263983,1,1,16345565
2020,5,136267815,1,11,16348929
2020,8,136267953,1,11,16348941
2020,8,136268004,2,9,16348944
2020,1,136264348,1,11,16345606
2020,5,136269655,1,11,16349003
2020,5,136269719,1,11,16345666
2020,12,136274611,1,1,16349167
2020,5,136274622,4,1,16349170
2020,5,136210462,1.7,1,16339254
2020,13,136210592,42,9,16339284
2020,5,136203700,1,1,16339285
2020,5,136210605,1,1,16339288
2020,5,136203986,1.2,1,16339320
2020,5,136210981,0.5,1,16339333
2020,5,136204135,1,11,16337013
2020,5,136204229,20,1,16337024
2020,5,136204297,1.8,1,16337035
2020,5,136204551,2,1,16337084
2020,12,136211620,6.6,1,16339430
2020,2,136211654,1,11,16339438
2020,5,136211770,2.1,1,16339472
2020,12,136211778,1.07,1,16339473
2020,5,136214782,1,1,16339476
2020,5,136214859,0.4,1,16337166
2020,5,136211916,1.3,1,16337170
2020,5,136215153,1.1,1,16337189
2020,5,136215158,1,11,16337199
2020,5,136215251,1,11,16339551
2020,5,136215326,1,11,16339563
2020,16,136215397,1,9,16337231
2020,16,136213109,27,9,16339651
2020,5,136213182,1,1,16337289
2020,5,136213217,1,1,16339659
2020,12,136213341,1,11,16337306
2020,5,136213385,2839,1,16339677
2020,5,136213414,1,1,16339682
2020,5,136213479,5,1,16337316
2020,1,136213514,1,11,16339698
2020,5,136213808,1,1,16337339
2020,2,136216692,0.5,1,16339759
2020,12,136214297,1,1,16339770
2020,12,136219803,1,1,16337431
2020,16,136220160,91,9,16339869
2020,4,136220243,1.4,1,16339883
2020,9,136217784,11,9,16339928
2020,5,136220922,0.63,1,16342541
2020,5,136218176,1,11,16342550
2020,5,136218358,2.2,1,16342584
2020,5,136221530,1,11,16340083
2020,8,136222115,1.1,1,16340159
2020,5,136222152,1,1,16340171
2020,12,136222245,1.2,1,16340185
2020,5,136222597,3,1,16340228
2020,5,136219568,1,1,16342738
2020,5,136223244,10.84,1,16342800
2020,5,136223599,1,1,16340370
2020,12,136223889,1,1,16340419
2020,5,136223908,1,9,16340421
2020,5,136224173,1,11,16340463
2020,12,136224183,0.1,1,16340467
2020,5,136224211,3.1,1,16340475
2020,5,136225851,7,1,16342920
2020,5,136224460,1,1,16342926
2020,16,136224525,28,9,16342934
2020,12,136224545,0.1,1,16340545
2020,12,136229618,1,1,16340554
2020,16,136226192,5,9,16340584
2020,12,136226199,0.9,1,16342972
2020,5,136226297,2,1,16342987
2020,11,136226390,10,9,16343002
2020,5,136230378,0.1,1,16340671
2020,4,136230498,2.9,1,16340700
2020,5,136226769,1,11,16343071
2020,5,136230691,1,11,16340728
2020,5,136230786,1,11,16343087
2020,5,136230875,0.2,1,16340755
2020,5,136226980,0.3,1,16340757
2020,15,136226987,15,9,16340760
2020,4,136226996,7,1,16343101
2020,12,136230910,0.01,1,16340764
2020,5,136227014,6.8,1,16343104
2020,4,136227068,1,1,16340790
2020,5,136231092,5,1,16340817
2020,6,136231066,0.5,9,16340809
2020,5,136231407,5.3,1,16340876
2020,4,136231441,1,1,16340881
2020,5,136227495,4.3,1,16340905
2020,12,136227621,1.6,1,16343211
2020,5,136231920,1.2,1,16340977
2020,5,136231995,0.4,1,16340998
2020,5,136227827,0.1,1,16341003
2020,5,136227909,8.3,1,16343275
2020,12,136232427,1,1,16341068
2020,5,136232652,4.53,1,16341109
2020,5,136232810,1,1,16341135
2020,12,136228493,1,11,16343374
2020,5,136228424,2,1,16343363
2020,5,136232928,7.1,1,16343392
2020,16,136228541,,,16343388
2020,12,136232965,0.1,1,16343402
2020,5,136233007,9.08,1,16343410
2020,2,136233043,0.1,1,16341176
2020,4,136233049,0.5,1,16341180
2020,5,136233087,6.8,1,16343427
2020,12,136233263,3,1,16341220
2020,5,136228990,1,1,16343489
2020,5,136233714,1,1,16343522
2020,2,136229169,1,11,16341312
2020,4,136229206,1,9,16343533
2020,5,136229256,2.3,1,16343548
2020,5,136234016,29,1,16341372
2020,5,136229409,2,1,16341383
2020,16,136234151,3,9,16343608
2020,5,136234532,8,1,16343653
2020,5,136234848,11,1,16341497
2020,16,136239583,10,9,16341481
2020,16,136234901,16,9,16343679
2020,5,136239731,2,1,16341513
2020,8,136234913,1.75,9,16341517
2020,5,136239765,1.6,1,16341520
2020,5,136234993,1,1,16343698
2020,12,136235006,0.1,1,16343702
2020,5,136239898,1.6,1,16343706
2020,5,136239911,1,11,16341556
2020,16,136235083,4,9,16343718
2020,5,136235196,0.8,1,16341597
2020,4,136240430,1,1,16341639
2020,5,136240562,2.4,1,16341667
2020,12,136240673,4,1,16341681
2020,5,136235607,3.4,1,16341692
2020,16,136240857,4,9,16341716
2020,5,136241006,1,1,16341750
2020,5,136241173,1,11,16343869
2020,5,136236278,1,1,16341810
2020,5,136236476,1,11,16343958
2020,5,136241896,2.7,1,16341857
2020,5,136236535,1,11,16343967
2020,4,136242003,1,1,16341881
2020,12,136225319,14.5,1,16342855
2020,5,136223792,1,9,16340405
2020,5,136223807,36.4,1,16340409
2020,17,136223876,,,16340414
2020,4,136225493,1,11,16342876
2020,12,136225684,7,1,16340453
2020,16,136224318,11,9,16342911
2020,8,136225842,2,9,16342923
2020,12,136225872,1,1,16342925
2020,2,136224524,1,1,16340540
2020,12,136229713,2,1,16342950
2020,5,136229768,1,1,16340575
2020,12,136229934,1,1,16342988
