"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,41715267,1,42113259
2020,41704290,1,42115318
2020,41709868,1,42112288
2020,41711151,1,42116603
2020,41715848,1,42117344
2020,41704338,1,42112322
2020,41715423,1,42113402
2020,41704363,1,42112342
2020,41715901,1,42117440
2020,38915532,1,39072615
2020,41704398,1,42115431
2020,41711396,1,42116858
2020,41709982,1,42115453
2020,41710003,1,42115468
2020,41711395,1,42113478
2020,41704437,7,42115476
2020,41710070,1,42115535
2020,41710059,1,42115520
2020,41712126,1,42114008
2020,41704495,1,42115554
2020,41714521,1,42115589
2020,41714530,1,42112515
2020,41710216,1,42112557
2020,41710279,1,42115742
2020,41716144,1,42117742
2020,41710304,1,42115765
2020,41710345,1,42112657
2020,41712364,1,42117814
2020,41716199,1,42114193
2020,41710389,1,42112690
2020,41710469,1,42112741
2020,41710471,1,42115916
2020,41710503,1,42115947
2020,41714770,1,42115952
2020,41710561,1,42116001
2020,41714845,1,42116069
2020,41710634,1,42112854
2020,41714855,1,42112859
2020,41710635,7,42116073
2020,41714858,1,42112863
2020,41714864,1,42112867
2020,41710657,1,42112895
2020,41710681,1,42116127
2020,41710678,1,42116124
2020,41714939,1,42112938
2020,41714945,1,42112944
2020,41710720,1,42112961
2020,41710741,1,42116185
2020,41710749,1,42112970
2020,41715001,1,42116238
2020,41710792,1,42116243
2020,41715057,1,42113045
2020,41715066,1,42113055
2020,41710876,1,42116328
2020,41710877,1,42116327
2020,41715097,1,42113088
2020,41715101,7,42116369
2020,41711000,1,42116441
2020,41711133,1,42116586
2020,41711124,1,42116577
2020,41711177,1,42116635
2020,41711217,1,42113322
2020,41715317,1,42113309
2020,41715539,1,42116907
2020,41715632,1,42113614
2020,41711601,1,42113649
2020,41715701,1,42117114
2020,41711635,1,42113671
2020,41711655,3,42117126
2020,41711699,1,42117172
2020,41711720,1,42117193
2020,41711739,1,42117215
2020,41715818,1,42113791
2020,41711776,1,42117249
2020,41715882,1,42113860
2020,41712000,1,42113901
2020,41716027,1,42114022
2020,41716063,1,42114059
2020,41712279,1,42117729
2020,41716142,1,42117741
2020,41716155,1,42114147
2020,41716139,1,42114135
2020,41712304,1,42114158
2020,41716164,1,42117754
2020,41712308,1,42117757
2020,41712301,1,42114156
2020,41712318,1,42114170
2020,41712352,1,42117797
2020,41716203,1,42117826
2020,41712386,2,42117825
2020,41712397,1,42114214
2020,41716220,1,42114215
2020,41716275,1,42114265
2020,41712482,1,42117935
2020,41716294,1,42117936
2020,41716304,1,42117946
2020,41716333,1,42114325
2020,41712751,7,42118196
2020,41695761,1,42100229
2020,41695773,21,42096195
2020,41695775,21,42096197
2020,41695774,21,42096196
2020,41692224,1,42096204
2020,41695797,1,42096220
2020,41695811,1,42096234
2020,41695820,1,42096243
2020,41695821,1,42096244
2020,41695831,1,42096254
2020,41695834,8,42096257
2020,41695837,1,42096260
2020,41695839,1,42096262
2020,41692245,1,42100265
2020,41692246,1,42100266
2020,41692252,1,42100272
2020,41692254,1,42100274
2020,41692260,1,42100280
2020,41692262,1,42096290
2020,41692264,1,42100287
2020,41695885,1,42096306
2020,41692299,1,42100324
2020,41695904,1,42100326
2020,41695910,1,42096330
2020,41692304,1,42096331
2020,41692305,1,42100329
2020,41695913,1,42100330
2020,41692314,1,42096344
2020,41692315,1,42096345
2020,41695925,1,42100338
2020,41695931,1,42100339
2020,41695937,1,42100346
2020,41695948,1,42096373
2020,41695946,1,42100359
2020,41695954,1,42096378
2020,41695955,1,42096380
2020,41695950,1,42096374
2020,41692345,1,42096375
2020,41695959,1,42096386
2020,41695960,1,42096387
2020,41695965,1,42096392
2020,41695976,1,42096400
2020,41695983,1,42100387
2020,41692384,1,42100407
2020,41696029,1,42096450
2020,41696020,1,42096442
2020,41696038,1,42100453
2020,41692439,1,42100460
2020,41692438,1,42100455
2020,41696050,1,42100469
2020,41692458,1,42096488
2020,41692475,4,42100490
2020,41696075,3,42100491
2020,41696074,1,42100489
2020,41696077,1,42096507
2020,41696068,1,42096501
2020,41692478,1,42096509
2020,41696072,1,42096503
2020,41692324,1,42096359
2020,41696031,1,42096451
2020,41692460,1,42100477
2020,41692491,1,42096521
2020,41696096,1,42100514
2020,41696080,1,42100495
2020,41692501,1,42100519
2020,41696099,1,42096526
2020,41696107,1,42100520
2020,41696108,1,42096538
2020,41696121,1,42096547
2020,41692518,1,42096543
2020,41692523,7,42100541
2020,41696113,1,42096544
2020,41692510,1,42096537
2020,41692493,1,42100507
2020,41692522,1,42096546
2020,41696101,1,42096528
2020,41692520,1,42100536
2020,41692549,1,42100572
2020,41696124,1,42096549
2020,41692525,1,42100544
2020,41692533,1,42100552
2020,41692558,1,42100578
2020,41692555,22,42096577
2020,41696132,1,42096558
2020,41692531,1,42100550
2020,41696131,1,42096557
2020,41696139,1,42096564
2020,41692563,1,42100584
2020,41696189,1,42100606
2020,41692590,1,42100612
2020,41696205,1,42100613
2020,41692579,1,42096608
2020,41696222,1,42096650
2020,41692616,1,42096653
2020,41696218,1,42096647
2020,41692607,3,42096642
2020,41696237,1,42096664
2020,41696232,1,42100640
2020,41692622,1,42100639
2020,41696241,1,42100649
2020,41696256,1,42100656
2020,41692650,1,42100674
2020,41692653,1,42100676
2020,41696277,1,42096702
2020,41692667,1,42096711
2020,41696293,1,42100695
2020,41696298,1,42096709
2020,41692675,1,42096721
2020,41692680,1,42100701
2020,41692686,1,42100704
2020,41715817,1,42117285
2020,41715823,1,42113794
2020,41715836,1,42117316
2020,41715971,4,42113970
2020,41712110,1,42113996
2020,41716001,1,42113997
2020,41716119,1,42114113
2020,41716121,1,42114115
2020,41712284,1,42117734
2020,41712448,1,42117902
2020,41712455,1,42114258
2020,41712459,1,42117913
2020,41716273,1,42117920
2020,41716271,1,42114262
2020,41716270,1,42114261
2020,41716319,1,42114309
2020,41712528,1,42117981
2020,41712571,1,42114361
2020,41712614,1,42118070
2020,41716434,1,42114427
2020,41716473,1,42114471
2020,41712716,1,42114493
2020,41716493,1,42114495
2020,41712721,1,42118164
2020,41716550,1,42118203
2020,41716569,1,42114575
2020,41712793,1,42118234
2020,41716584,1,42114589
2020,41716664,1,42114670
2020,41712874,1,42114677
2020,41716679,1,42114689
2020,41712918,1,42118358
2020,41716713,1,42118369
2020,41716724,1,42114724
2020,41716752,1,42114752
2020,41712983,1,42118424
2020,41716783,1,42118456
2020,41713020,1,42118467
2020,41713057,1,42118498
2020,41716829,3,42114827
2020,41716837,1,42114834
2020,41716844,1,42118529
2020,41716851,1,42114845
2020,41716863,1,42114858
2020,41716889,3,42114881
2020,41713228,1,42118686
2020,41717000,1,42118721
2020,41717002,8,42119987
2020,41717011,1,42119992
2020,41717026,1,42120001
2020,41713297,1,42118764
2020,41713298,1,42120016
2020,41713432,1,42118901
2020,41713438,5,42118906
2020,41713451,1,42118916
2020,41713477,1,42118937
2020,41717206,1,42118985
2020,41713534,1,42119000
2020,41713539,1,42119005
2020,41713544,1,42119010
2020,41713551,1,42119023
2020,41717250,1,42120230
2020,41713590,1,42119055
2020,41713591,1,42119056
2020,41987562,1,42410724
2020,41987463,1,42408766
2020,42024222,1,42449991
2020,42024249,1,42449642
2020,42024242,1,42450014
2020,42024459,1,42449850
2020,42024461,1,42449852
2020,41983511,1,42410601
2020,42026804,1,42449523
2020,42026915,1,42449595
2020,42024215,1,42449979
2020,42024336,1,42449720
2020,42026997,1,42449722
2020,42024430,7,42449821
2020,42024434,1,42449823
2020,41987420,1,42408727
2020,41983512,1,42410602
2020,41983513,1,42408737
2020,41983542,1,42408769
2020,42026893,1,42449952
2020,42024200,1,42449596
2020,42026976,8,42450044
2020,42024165,1,42449562
2020,42024192,1,42449587
2020,42024196,1,42449591
2020,42026978,1,42450045
2020,42026977,1,42449680
2020,42024308,1,42450055
2020,41983526,1,42408748
2020,41983640,1,42408871
2020,42024160,1,42449556
2020,42024185,1,42449583
2020,42024218,1,42449612
2020,41983550,1,42408782
2020,41983566,1,42408793
2020,41987533,1,42410691
2020,41983533,1,42410621
2020,42026877,1,42449938
2020,42026952,1,42449638
2020,42024267,7,42449660
2020,41987441,1,42410606
2020,41987440,1,42410605
2020,41983529,1,42408749
2020,41987461,1,42408767
2020,41987483,1,42410646
2020,42026902,1,42449960
2020,42026901,1,42449565
2020,42024358,1,42449745
2020,42024359,1,42449746
2020,41987491,1,42408786
2020,41987536,1,42410695
2020,42024122,1,42444854
2020,42024161,1,42449949
2020,42026885,1,42449937
2020,42024212,1,42449608
2020,42026963,1,42450028
2020,42024256,1,42449647
2020,42026968,1,42449655
2020,41987450,1,42408746
2020,41987567,1,42410727
2020,41983647,1,42410723
2020,41987570,1,42410729
2020,41987454,1,42408751
2020,41983532,1,42410620
2020,41983552,1,42408784
2020,42026750,1,42444807
2020,42026911,1,42449576
2020,42026908,1,42449967
2020,42024186,1,42449970
2020,42024263,1,42449653
2020,42024266,1,42449658
2020,42024302,1,42449686
2020,41983560,1,42408791
2020,41987524,1,42408829
2020,41983604,1,42410692
2020,41987556,1,42408866
2020,41983634,1,42410714
2020,42026932,1,42449620
2020,42024219,1,42449981
2020,42024217,1,42449613
2020,42024385,1,42450081
2020,42027021,1,42450083
2020,42027017,1,42449774
2020,41987493,1,42410651
2020,41983492,1,42410576
2020,41987487,1,42410648
2020,41987516,1,42410680
2020,41987513,1,42408817
2020,41987511,1,42410675
2020,42024229,8,42450000
2020,41983546,1,42408778
2020,41987489,1,42410649
2020,41983562,1,42408792
2020,41983489,1,42408714
2020,41987455,1,42408758
2020,41987472,1,42410631
2020,41987470,1,42410629
2020,41987543,1,42410698
2020,41987477,1,42410634
2020,41987431,1,42410593
2020,41987475,1,42410633
2020,42024281,1,42449670
2020,42024280,1,42449669
2020,42024319,1,42450061
2020,41983527,1,42408750
2020,41987519,1,42408822
2020,41987520,1,42410683
2020,41987529,1,42408830
2020,41987537,1,42408835
2020,42024304,2,42449690
2020,42024326,1,42449703
2020,42024316,1,42449701
2020,42024320,1,42449704
2020,42024322,1,42449707
2020,42029562,1,42450162
2020,41987436,1,42408736
2020,41983530,1,42408752
2020,41714882,1,42112888
2020,41710714,1,42112953
2020,41714958,1,42112959
2020,41714959,1,42116162
2020,41710857,1,42116314
2020,41715087,1,42116350
2020,41710897,1,42113080
2020,41710914,1,42116365
2020,41715124,1,42116402
2020,41710971,1,42116420
2020,41710966,1,42116417
2020,41710965,1,42116416
2020,41710968,1,42113129
2020,41711013,1,42116462
2020,41715224,1,42113212
2020,41711099,1,42113232
2020,41715276,1,42113271
2020,41715285,1,42113277
2020,41711198,1,42116653
2020,41715327,1,42113317
2020,41715379,1,42113362
2020,41711367,1,42116831
2020,41715479,1,42113460
2020,41711424,1,42116884
2020,41711450,3,42113526
2020,41711474,1,42113545
2020,41711473,1,42113544
2020,41711493,1,42116957
2020,41711536,1,42117001
2020,41711590,3,42117059
2020,41715678,1,42113658
2020,41711612,1,42117080
2020,41715712,1,42113689
2020,41711978,1,42117447
2020,41712075,3,42117522
2020,41712080,1,42117529
2020,41712159,1,42117606
2020,41712162,1,42117609
2020,41712163,1,42117610
2020,41712188,1,42117639
2020,41712179,1,42117627
2020,41716073,1,42117649
2020,41712200,1,42117647
2020,41712217,1,42117668
2020,41716079,1,42117659
2020,41712235,1,42117686
2020,41716111,1,42114101
2020,41716232,3,42117863
2020,41712640,1,42118092
2020,41708369,1,42108871
2020,41708410,1,42111187
2020,41703267,1,42111217
2020,41703266,1,42108963
2020,41708488,1,42111224
2020,41703349,8,42111298
2020,41708594,1,42111317
2020,41703368,1,42109090
2020,41708609,1,42109106
2020,41703380,1,42109112
2020,41703381,1,42111331
2020,41708603,1,42109099
2020,41708728,1,42109209
2020,41708810,1,42111494
2020,41703546,1,42111505
2020,41708851,1,42109343
2020,41709126,1,42109612
2020,41709140,1,42109622
2020,41709173,1,42111749
2020,41709194,1,42111760
2020,41703805,1,42111765
2020,41709310,1,42109791
2020,41709381,1,42111866
2020,41703932,1,42111899
2020,41703960,1,42111939
2020,41709538,1,42114999
2020,41709565,1,42115028
2020,41704124,1,42115127
2020,41709709,1,42115166
2020,41704162,1,42115172
2020,41704294,1,42112270
2020,41704370,1,42112348
2020,41704435,1,42112413
2020,41704440,1,42112418
2020,41704439,1,42115478
2020,41710035,1,42115498
2020,41704477,1,42112457
2020,41710117,1,42112501
2020,41714520,1,42115577
2020,41710127,1,42112508
2020,41710183,1,42115642
2020,41714578,2,42112565
2020,41714600,1,42115715
2020,41714674,1,42115810
2020,41714664,1,42112646
2020,41710509,1,42112770
2020,41714793,1,42115967
2020,41710718,1,42112960
2020,41714992,1,42116222
2020,41710838,4,42113033
2020,41715091,1,42113081
2020,41710999,1,42116442
2020,41711018,1,42116468
2020,41715159,1,42113159
2020,41715188,1,42113184
2020,41715235,3,42113223
2020,41711113,1,42113244
2020,41711112,1,42116568
2020,41715281,1,42113275
2020,41715362,1,42113345
2020,41711285,3,42113391
2020,41715442,1,42113421
2020,41715558,1,42113541
2020,41715557,1,42113540
2020,41715580,1,42113560
2020,41711653,1,42117122
2020,41711756,1,42117233
2020,41715873,1,42117396
2020,41711958,1,42113874
2020,41698903,1,42099412
2020,41698963,1,42099474
2020,41699861,1,42102794
2020,41699035,1,42099548
2020,41699932,1,42102875
2020,41699935,1,42099611
2020,41699106,1,42099609
2020,41699270,1,42099774
2020,41699331,1,42103047
2020,41699437,22,42103142
2020,41700233,1,42103172
2020,41700262,1,42105006
2020,41700384,1,42105151
2020,41700404,1,42105192
2020,41700439,1,42103382
2020,41700443,1,42105232
2020,41704729,1,42103388
2020,41700523,1,42103477
2020,41704888,1,42105381
2020,41704913,1,42103528
2020,41700603,1,42103557
2020,41700763,1,42105633
2020,41705182,1,42105683
2020,41700798,1,42103743
2020,41700805,1,42103755
2020,41700830,1,42105745
2020,41705324,1,42105824
2020,41705323,1,42105823
2020,41705389,1,42105854
2020,41700975,1,42105933
2020,41705439,1,42105948
2020,41705519,1,42106024
2020,41701089,1,42104030
2020,41701232,1,42104172
2020,41701195,1,42104132
2020,41701217,1,42104158
2020,41705733,1,42106242
2020,41701271,1,42106286
2020,41705795,1,42106307
2020,41701305,1,42104236
2020,41705862,1,42106373
2020,37315929,3,37613034
2020,37315930,1,37621338
2020,41705863,1,42104269
2020,37316050,1,37613131
2020,37312727,1,37621713
2020,41701338,1,42106381
2020,41705806,1,42106319
2020,41701399,1,42106464
2020,41701411,1,42104345
2020,41706017,1,42106523
2020,37313079,1,37613624
2020,41706080,1,42106587
2020,41706162,1,42106671
2020,41706153,1,42106662
2020,41706128,1,42104479
2020,41706196,22,42106700
2020,41701646,1,42104577
2020,41706282,3,42106797
2020,41701711,1,42106866
2020,41701739,1,42104668
2020,41706402,1,42106920
2020,41701769,1,42106930
2020,41701812,1,42104736
2020,41706466,1,42106985
2020,41701901,1,42104824
2020,41701903,1,42107106
2020,41701963,1,42107204
2020,41702018,1,42107274
2020,41702023,1,42109962
2020,41702009,1,42109948
2020,41987429,1,42410589
2020,41987456,1,42410622
2020,41987451,1,42408747
2020,41987462,1,42408765
2020,41987481,1,42410636
2020,41987479,4,42410635
2020,41983558,1,42408788
2020,41987480,1,42410637
2020,41987490,1,42408789
2020,41983591,1,42408819
2020,41987515,1,42408820
2020,41987514,1,42408818
2020,41983746,1,42408975
2020,37609965,1,37925375
2020,37614945,1,37925372
2020,37614947,1,37925374
2020,37134658,1,37430086
2020,37134659,1,37430087
2020,37112229,1,37417681
2020,37134516,1,37424975
2020,37134547,1,37429978
2020,37112121,1,37417577
2020,37129670,1,37425059
2020,37134600,1,37430037
2020,37134685,1,37417721
2020,41712801,1,42118239
2020,41712822,1,42118264
2020,41716620,1,42118275
2020,41716619,8,42114623
2020,41716634,1,42114635
2020,41712842,1,42118286
2020,41716652,1,42114653
2020,41712895,1,42118336
2020,41716753,1,42114753
2020,41716765,1,42114768
2020,41716766,1,42118431
2020,41716802,1,42114800
2020,41713038,1,42118481
2020,41713036,1,42118480
2020,41713049,1,42118491
2020,41713060,1,42114822
2020,41716833,22,42114831
2020,41713073,3,42114832
2020,41713084,1,42118534
2020,41713085,1,42118536
2020,41713108,1,42118556
2020,41716894,1,42114887
2020,41716902,1,42118608
2020,41713180,1,42118632
2020,41716925,3,42118636
2020,41716956,1,42119948
2020,41713212,1,42118666
2020,41713223,1,42118680
2020,41713308,1,42118774
2020,41717057,7,42120036
2020,41717066,1,42118792
2020,41713322,7,42118791
2020,41713323,7,42120042
2020,41717110,3,42120090
2020,41717154,1,42120135
2020,41713473,1,42118942
2020,41713474,1,42118943
2020,41713494,6,42118954
2020,41717178,1,42120164
2020,41717200,1,42118981
2020,41717225,1,42120202
2020,41713560,1,42120209
2020,41713612,1,42119078
2020,41717320,1,42120296
2020,41713699,1,42120298
2020,41713700,1,42119167
2020,41713708,1,42120305
2020,41713723,1,42120314
2020,41717337,1,42119197
2020,41717336,1,42120319
2020,41713739,1,42119200
2020,41717395,1,42120374
2020,41713799,1,42119265
2020,41717416,1,42120391
2020,41717417,1,42119292
2020,41713846,1,42119322
2020,41717434,1,42120404
2020,41717442,1,42119332
2020,41713855,1,42119333
2020,41717462,1,42119376
2020,41713908,1,42119375
2020,41717498,1,42120474
2020,41713978,1,42119444
2020,41713990,1,42119456
2020,41713998,1,42119464
2020,41713997,1,42119463
2020,41717527,1,42120504
2020,37517212,1,37822053
2020,37517246,1,37822086
2020,37512579,1,37819696
2020,37517434,7,37825043
2020,37512684,7,37822272
2020,37517531,1,37822381
2020,37522334,1,37825209
2020,37755696,1,38088800
2020,37513868,1,37830994
2020,37514286,1,37831401
2020,37523199,1,37826075
2020,37523211,1,37826086
2020,37518900,1,37823754
2020,37523467,1,37823796
2020,37518945,1,37823797
2020,37523509,1,37823824
2020,37523527,1,37823838
2020,37519234,1,37824071
2020,37519346,1,37826778
2020,37519352,1,37826789
2020,37524062,1,37826952
2020,41703361,1,42111312
2020,41708579,1,42109078
2020,41703390,1,42111333
2020,41708653,1,42109151
2020,41708651,1,42109149
2020,41703474,1,42109228
2020,41708931,1,42111569
2020,41708975,1,42109465
2020,41708991,1,42111599
2020,41708998,3,42109494
2020,41703721,1,42111675
2020,41709086,7,42109568
2020,41703834,1,42109746
2020,41703882,7,42111846
2020,41709369,1,42109849
2020,41709406,3,42111886
2020,41709505,1,42114974
2020,41709740,1,42115197
2020,41709781,1,42115243
2020,41704388,1,42112362
2020,41704390,1,42112366
2020,41714527,1,42112512
2020,41710169,1,42115629
2020,41714568,1,42115671
2020,41710441,1,42112724
2020,41714740,1,42115917
2020,41714741,1,42112745
2020,41714771,1,42112773
2020,41710506,1,42115945
2020,41714806,21,42112809
2020,41714803,21,42115997
2020,41710637,1,42116078
2020,41714852,1,42112857
2020,41710722,1,42116168
2020,41710774,2,42116224
2020,41715047,1,42116297
2020,41715104,1,42113097
2020,41710919,1,42116372
2020,41715102,1,42113094
2020,41715105,1,42113098
2020,41715189,1,42113185
2020,41715192,1,42113187
2020,41715200,1,42113196
2020,41715201,1,42113197
2020,41715223,1,42113214
2020,41711091,1,42116547
2020,41711100,1,42116555
2020,41715268,1,42116582
2020,41715330,1,42116670
2020,41715331,1,42113319
2020,41715332,1,42113321
2020,41715383,1,42113365
2020,41711316,1,42116787
2020,41711338,1,42113429
2020,41711319,1,42116791
2020,41715455,1,42116793
2020,41715452,1,42116789
2020,41711414,1,42113489
2020,41711463,1,42116922
2020,41711570,1,42117032
2020,41711614,1,42117081
2020,41715700,1,42117111
2020,41715705,1,42113684
2020,41715707,1,42117118
2020,41715779,1,42117227
2020,41715765,1,42117196
2020,41711722,1,42117195
2020,41711803,1,42113785
2020,41711833,1,42117310
2020,41715888,7,42113867
2020,41711994,1,42113897
2020,41715961,1,42113952
2020,41712049,1,42117502
2020,41712048,1,42113945
2020,41716015,1,42117579
2020,41716036,1,42114035
2020,41716043,1,42114039
2020,41712238,1,42117690
2020,41712237,1,42114094
2020,41712250,1,42117702
2020,41712260,1,42117712
2020,41712261,1,42117713
2020,41716181,1,42114180
2020,41712356,1,42117801
2020,41712381,1,42117833
2020,41716230,1,42114226
2020,41712485,1,42114287
2020,41712499,1,42117955
2020,41716324,1,42114317
2020,41716498,1,42114500
2020,41716507,1,42114507
2020,41712722,1,42118166
2020,41716530,1,42118185
2020,41712784,1,42118225
2020,41712805,1,42118246
2020,41712890,1,42118326
2020,41712921,1,42118361
2020,41712984,1,42118426
2020,41716776,1,42114782
2020,41713008,1,42114785
2020,41716777,1,42118447
2020,41713010,1,42118451
2020,41713009,1,42118449
2020,41716826,1,42118514
2020,41713087,1,42114844
2020,41716908,3,42118614
2020,41716930,1,42114924
2020,41713199,1,42119937
2020,41713218,1,42118674
2020,41716966,1,42119953
2020,41713238,1,42118696
2020,41717004,1,42119988
2020,41717008,1,42118729
2020,41713293,1,42120008
2020,41713486,1,42118949
2020,41717189,3,42118969
2020,41717226,1,42120203
2020,41717229,1,42119017
2020,41713668,1,42119142
2020,41717377,1,42120356
2020,41713878,1,42120426
2020,41717479,1,42120459
2020,41717493,3,42120469
2020,41717535,1,42119494
2020,41714040,1,42119509
2020,41714073,1,42120543
2020,41714169,1,42119639
2020,41717630,1,42119660
2020,41714205,1,42119671
2020,41693538,1,42101517
2020,41693625,1,42101613
2020,41693615,1,42101601
2020,41693623,1,42097892
2020,41693757,1,42101726
2020,41693824,1,42101793
2020,41697779,1,42101843
2020,41693906,1,42098299
2020,41697831,1,42098310
2020,41697844,1,42098323
2020,41698030,1,42098515
2020,41698031,1,42098516
2020,41698071,1,42098548
2020,41694134,1,42098594
2020,41698127,1,42098609
2020,41698119,1,42098597
2020,41698176,1,42102142
2020,41694196,1,42102155
2020,41698234,1,42098722
2020,41694210,1,42098698
2020,41698248,1,42098733
2020,41694229,1,42102190
2020,41694235,1,42098742
2020,41698243,1,42098728
2020,41698276,1,42098767
2020,41694294,1,42098814
2020,41694360,1,42102311
2020,41698385,1,42098878
2020,41698387,1,42098880
2020,41694353,1,42102306
2020,41698427,1,42098933
2020,41698444,1,42102352
2020,41698476,1,42098976
2020,41698473,1,42098980
2020,41698502,1,42099003
2020,41694447,1,42102392
2020,41699513,1,42102458
2020,41699535,1,42102472
2020,41698656,1,42102496
2020,41699593,1,42099200
2020,41699675,1,42099300
2020,41698851,1,42102673
2020,41699748,1,42102689
2020,41699751,1,42102692
2020,41698921,1,42099433
2020,41698929,1,42099441
2020,41698972,1,42102782
2020,41698988,1,42099500
2020,41699921,1,42099592
2020,41699922,1,42102867
2020,41699110,1,42099616
2020,41699146,1,42099651
2020,41699153,1,42099655
2020,41699162,1,42102918
2020,41699163,1,42099665
2020,41699221,1,42102953
2020,41699239,1,42099737
2020,41699324,1,42099824
2020,41699440,1,42104953
2020,41700238,3,42103177
2020,41700235,1,42103175
2020,41704510,1,42105018
2020,41700291,1,42103238
2020,41704542,1,42103230
2020,41704559,1,42105059
2020,41704598,1,42105096
2020,41704620,1,42105117
2020,41700350,1,42105119
2020,41700345,1,42103292
2020,41704630,1,42105132
2020,41704670,1,42105174
2020,41700468,1,42103416
2020,41700475,8,42103422
2020,41704773,1,42105270
2020,41700484,1,42103432
2020,41704779,1,42103437
2020,41704798,1,42105291
2020,41704872,1,42103509
2020,41704839,1,42103486
2020,41700535,1,42103485
2020,41700579,1,42103534
2020,41704921,1,42105417
2020,41704928,1,42103548
2020,41704930,1,42105422
2020,41704950,1,42103562
2020,41700608,1,42103561
2020,41704974,1,42105472
2020,41705124,1,42103691
2020,41705171,1,42105671
2020,41705126,7,42105626
2020,41700743,1,42103687
2020,41700744,7,42103690
2020,41705222,1,42105720
2020,41705234,1,42105733
2020,41700813,1,42103760
2020,41705273,1,42105770
2020,41705348,1,42105847
2020,41700915,3,42103865
2020,41705404,1,42105906
2020,41705421,1,42105924
2020,41700989,1,42105946
2020,41705503,1,42106008
2020,41701036,1,42103977
2020,41701051,1,42103997
2020,41701131,1,42106131
2020,41701143,1,42104086
2020,41701119,1,42106122
2020,41701165,1,42104107
2020,41705661,1,42106170
2020,41705702,1,42106210
2020,41705709,1,42104153
2020,41701242,1,42106259
2020,41701241,1,42106257
2020,41701281,1,42104215
2020,41701295,1,42106322
2020,41705881,1,42106394
2020,41701379,1,42104313
2020,41706083,1,42106588
2020,41701506,1,42104445
2020,41701500,1,42106535
2020,41706241,1,42106752
2020,41701679,1,42104610
2020,41706336,1,42104628
2020,41706361,1,42106878
2020,41706343,1,42106858
2020,41701738,1,42104667
2020,41706387,1,42106904
2020,41701752,1,42104680
2020,41706380,1,42104675
2020,41701722,1,42106877
2020,41706427,1,42106945
2020,41706435,1,42106953
2020,41706433,1,42106951
2020,41706489,1,42107003
2020,41706513,1,42107029
2020,41701918,1,42104849
2020,41706625,1,42107141
2020,41701917,1,42104848
2020,41706617,1,42107134
2020,41701912,1,42107126
2020,41706645,1,42104867
2020,41701945,1,42107179
2020,41706720,1,42107232
2020,41706744,1,42107253
2020,41706750,1,42107258
2020,41706808,1,42107314
2020,41713725,1,42119186
2020,41713791,1,42119257
2020,41717419,1,42119299
2020,41717421,1,42120393
2020,41713831,1,42120396
2020,41717449,1,42120422
2020,41717454,1,42120427
2020,41713953,1,42119419
2020,41717503,1,42120480
2020,41713983,1,42119449
2020,41717523,1,42119472
2020,41717524,1,42119476
2020,41714051,1,42119521
2020,41714080,1,42119550
2020,41714079,1,42120549
2020,41714085,1,42119554
2020,41714110,1,42120572
2020,41714134,1,42119601
2020,41714170,1,42119640
2020,41831111,1,42237879
2020,41831121,1,42234056
2020,41827553,1,42234063
2020,41831124,1,42234061
2020,41827552,1,42237915
2020,41827551,1,42234062
2020,41831116,1,42237893
2020,41831127,1,42234067
2020,41827559,1,42237922
2020,41827560,1,42237923
2020,41827558,1,42234064
2020,41827582,1,42234078
2020,41827600,1,42234099
2020,41827564,1,42237919
2020,41827566,1,42237927
2020,41827574,1,42237938
2020,41827573,1,42234073
2020,41831147,1,42234097
2020,41827610,1,42237961
2020,41827633,1,42237981
2020,41831177,1,42234126
2020,41831173,1,42234125
2020,41827646,1,42237998
2020,41827656,1,42238010
2020,41827669,1,42234143
2020,41827680,1,42234151
2020,41831205,1,42234159
2020,41827715,1,42238062
2020,41827717,1,42234181
2020,41831235,1,42238072
2020,41831239,1,42234189
2020,41831242,1,42234188
2020,41831247,1,42234200
2020,41827742,1,42238088
2020,41831254,1,42234207
2020,41708762,1,42109243
2020,41703613,1,42109420
2020,41708903,1,42111564
2020,41708976,1,42109467
2020,41703637,1,42111593
2020,41708977,3,42109466
2020,41708988,1,42109487
2020,41709058,1,42111669
2020,41709118,1,42111708
2020,41709171,1,42109660
2020,41709208,1,42109680
2020,41709215,1,42109697
2020,41709214,1,42109696
2020,41709212,1,42109694
2020,41709262,1,42109740
2020,41709266,1,42109743
2020,41709274,1,42109748
2020,41709278,1,42109757
2020,41703863,1,42111829
2020,41703910,1,42111878
2020,41703958,1,42111935
2020,41704011,1,42111992
2020,41704046,1,42112030
2020,41704196,1,42112189
2020,41709773,1,42115230
2020,41704226,1,42112202
2020,41709816,1,42115278
2020,41704336,1,42115360
2020,41709919,1,42112332
2020,41704392,1,42115422
2020,41714570,1,42115672
2020,41714583,1,42112571
2020,41714693,1,42112680
2020,41710434,1,42115885
2020,41714719,1,42112713
2020,41714789,1,42112793
2020,41710560,1,42112812
2020,41710610,1,42112837
2020,41714834,1,42112843
2020,41710655,1,42116099
2020,41710674,1,42116118
2020,41710673,1,42112909
2020,41714969,1,42116186
2020,41714989,1,42116214
2020,41715070,1,42116325
2020,41715078,1,42113071
2020,41715142,1,42113138
2020,41710985,1,42116434
2020,41715213,1,42113205
2020,41715258,1,42113248
2020,41711116,1,42116574
2020,41715257,1,42116570
