"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2020,136245884,10,,,153024273
2020,136245918,26,400,,153024322
2020,136245937,25,150,,153019865
2020,136245937,20,152,,153019816
2020,136245943,38,500,,153019879
2020,136246042,63,226,,153024462
2020,136246041,63,1,08-JUN-20,153024461
2020,136239511,10,,,153024526
2020,136239511,13,150,,153020020
2020,136249803,26,1,,153020388
2020,136249803,7,1,,153020384
2020,136249803,51,0,,153020389
2020,136249803,25,1,,153020386
2020,136249803,9,0,,153020385
2020,136246549,16,40,,153025024
2020,136246555,10,,,153025043
2020,136246584,20,800,,153020479
2020,136246693,10,,,153020579
2020,136246693,11,20,,153025205
2020,136250099,19,3,,153020709
2020,136250097,19,3,24-JUL-20,153020707
2020,136246881,26,1,,153025414
2020,136246881,6,600,,153025402
2020,136246872,26,1,25-JUL-20,153020733
2020,136246856,3,1500,,153025385
2020,136246855,3,1500,29-NOV-20,153025364
2020,136260677,67,1,,153037265
2020,136260702,20,600,,153037286
2020,136258760,38,1,,153038496
2020,136258760,3,5000,,153038494
2020,136260794,31,1000,,153038560
2020,136260796,67,1,,153042376
2020,136259006,38,1,08-MAR-20,153038796
2020,136259063,36,2450,,153038865
2020,136259068,29,1,,153038867
2020,136259068,63,100,,153042644
2020,136261093,3,10000,,153039001
2020,136259257,37,2500,21-MAR-20,153039078
2020,136259258,37,2500,,153039081
2020,136259304,3,10000,,153039135
2020,136259301,3,10000,05-NOV-20,153042837
2020,136261208,49,269,,153042855
2020,136261208,63,150,,153042856
2020,136261208,13,930,,153039148
2020,136259436,38,1,,153039294
2020,136214411,63,1,,152989726
2020,136214450,38,200,,152989790
2020,136219628,8,86,,152990002
2020,136219666,63,188,,152990041
2020,136246342,11,1,,153020236
2020,136249762,10,,,153020340
2020,136246461,63,100,,153024922
2020,136246536,3,1000,15-NOV-20,153025014
2020,136246576,8,37,,153020468
2020,136249901,19,28,,153020484
2020,136246594,19,28,30-JUN-20,153025089
2020,136246506,19,61,09-JUN-20,153020407
2020,136246552,19,61,,153025034
2020,136249979,38,1139,,153020570
2020,136250006,10,,,153020584
2020,136250137,63,60,,153020757
2020,136250122,63,31,,153020736
2020,136250122,17,150,,153025371
2020,136246844,63,300,,153025370
2020,136246926,16,300,,153020793
2020,136246926,63,500,,153020794
2020,136253558,63,250,,153034709
2020,136253560,63,730,,153034711
2020,136255948,24,600,,153030308
2020,136255995,59,1,,153030358
2020,136256076,63,315,23-MAY-20,153030452
2020,136253654,63,315,,153034815
2020,136253719,13,600,,153030561
2020,136253737,19,95,,153034920
2020,136256184,19,95,24-AUG-20,153030582
2020,136256219,3,1,14-NOV-20,153030623
2020,136256218,38,1,,153030622
2020,136256220,3,1,,153030624
2020,136253774,2,1,,153030637
2020,136253774,63,33,,153034955
2020,136253773,2,1,18-APR-20,153030633
2020,136253773,63,33,18-APR-20,153034954
2020,136256400,63,525,,153030802
2020,136254004,61,200,,153035253
2020,136254004,63,300,,153035254
2020,136263777,20,150,,153045891
2020,136263777,63,75,,153045895
2020,136263777,9,0,,153045890
2020,136263791,20,350,,153045908
2020,136267501,31,1,,153047889
2020,136267603,10,,,153046057
2020,136217501,13,426,08-SEP-20,152990648
2020,136220171,13,426,,152985670
2020,136220192,13,500,,152990673
2020,136220284,20,500,,152990776
2020,136217627,19,1512,,152985798
2020,136220459,20,750,,152990954
2020,136220549,63,250,,152991048
2020,136220679,3,5000,,152991218
2020,136220683,61,1200,,152986147
2020,136217977,63,1,,152991304
2020,136218015,3,1,,152986257
2020,136218059,3,1000,,152991417
2020,136220878,24,1,,152991469
2020,136218367,21,500,,152991865
2020,136218490,30,1500,,152986837
2020,136221395,38,800,,152992079
2020,136221395,20,800,,152992043
2020,136221355,38,1,,152992015
2020,136218564,19,70,,152986914
2020,136221423,10,,,152992108
2020,136218614,20,3850,,152986966
2020,136218616,20,60,,152986978
2020,136218613,36,199,28-OCT-20,152986919
2020,136218616,36,199,,152986979
2020,136218613,20,60,28-OCT-20,152992142
2020,136218666,37,1,13-MAR-20,152992296
2020,136221558,37,1,,152987055
2020,136218700,20,3000,,152992346
2020,136221676,3,1,,152992436
2020,136218780,25,20,,152992456
2020,136221688,25,20,07-NOV-20,152992455
2020,136218859,10,,,152992583
2020,136218913,16,165,19-OCT-20,152987324
2020,136218914,16,165,,152987325
2020,136221877,10,,,152992674
2020,136221964,20,1100,,152992759
2020,136221975,13,300,,152992780
2020,136221975,63,200,,152992782
2020,136221975,49,1,,152992781
2020,136646135,7,1,,153522322
2020,136646155,13,1,,153529232
2020,136646155,63,1,,153529233
2020,136643054,10,,,153532422
2020,136643152,10,,,153532518
2020,136646321,44,10,,153529504
2020,136643176,44,10,27-DEC-20,153529500
2020,136643229,10,,,153529569
2020,136643246,10,,,153532591
2020,136646419,63,12,,153532653
2020,136643471,21,300,,153529847
2020,136643472,20,2700,,153529848
2020,136646563,14,4,,153532819
2020,136646573,16,85,,153532832
2020,136646572,11,20,,153532830
2020,136646570,16,85,28-NOV-20,153529909
2020,136203611,10,,,152976238
2020,136210436,63,1,,152980063
2020,136210435,38,400,,152980062
2020,136210473,61,300,19-AUG-20,152980100
2020,136203644,61,300,,152976271
2020,136203702,6,500,,152980233
2020,136203744,25,25,,152980277
2020,136203744,63,25,,152976364
2020,136203759,20,500,,152976385
2020,136203888,3,1,,152976557
2020,136203903,20,3000,,152980440
2020,136203895,36,400,03-JUN-20,152980438
2020,136203903,36,400,,152976569
2020,136203953,17,1,,152980515
2020,136203953,20,2500,,152980519
2020,136203953,63,1,,152976633
2020,136210843,20,100,,152980524
2020,136210849,3,100,,152980527
2020,136203967,20,600,,152976641
2020,136203967,47,0,,152976642
2020,136210871,10,,,152980560
2020,136210899,17,400,,152976684
2020,136210899,13,300,,152980576
2020,136210928,6,102,,152980615
2020,136211003,8,91,,152980719
2020,136204141,8,1,,152976853
2020,136211096,10,,,152976923
2020,136204249,8,10,,152976967
2020,136204279,19,20,,152977013
2020,136211226,63,50,09-AUG-20,152977072
2020,136211227,63,50,,152980958
2020,136211311,10,,,152981070
2020,136211464,19,98,,152981252
2020,136211484,38,20000,,152981269
2020,136214687,25,30,,152982520
2020,136211731,2,20,,152981535
2020,136211738,8,26,,152981545
2020,136211736,8,26,10-FEB-20,152981542
2020,136211827,36,1500,,152981665
2020,136211844,10,,,152982696
2020,136214866,16,2100,,152982720
2020,136214866,6,1400,,152982719
2020,136214866,36,730,,152981717
2020,136211948,2,143,,152982794
2020,136214946,3,1500,,152982807
2020,136211995,63,20,,152981867
2020,136212036,63,17,,152981920
2020,136212120,7,500,,152982932
2020,136212120,60,1500,,152982018
2020,136215124,10,,,152982080
2020,136212226,10,,,152983051
2020,136215260,10,,,152983152
2020,136212345,28,3000,,152983163
2020,136215395,43,150,,152987466
2020,136215395,4,1,,152987465
2020,136215395,57,50,,152987470
2020,136215395,54,200,,152987467
2020,136212646,37,500,,152987653
2020,136215530,19,37,08-JUN-20,152983430
2020,136212689,19,37,,152983432
2020,136215578,19,10,,152983480
2020,136215621,8,105,,152987847
2020,136215656,63,200,,152987910
2020,136215656,7,400,,152987909
2020,136270327,38,590,,153050225
2020,136269504,38,850,,153052682
2020,136269551,21,65,,153050273
2020,136270378,20,3800,13-JUL-20,153052751
2020,136270379,20,3800,,153052754
2020,136270379,63,1,,153052755
2020,136270378,63,1,13-JUL-20,153052752
2020,136270379,9,0,,153052753
2020,136270378,9,0,09-JUL-20,153052750
2020,136270390,16,500,,153052762
2020,136274683,16,50,,153050417
2020,136274698,10,,,153050427
2020,136274752,63,1000,,153052847
2020,136270495,10,,,153052882
2020,136274810,13,500,,153050565
2020,136274842,10,,,153052928
2020,136274872,29,1,,153052952
2020,136270567,63,500,,153052958
2020,136274900,3,25478,,153052975
2020,136274919,20,317,,153050688
2020,136275005,7,280,,153050786
2020,136275005,6,800,,153050784
2020,136275005,16,50,,153050787
2020,136275005,36,120,,153053074
2020,136275004,29,15,,153050783
2020,136270729,13,250,,153053167
2020,136220125,38,25,,152990585
2020,136220122,38,25,13-SEP-20,152990584
2020,136220143,35,500,,152985638
2020,136217635,3,25000,,152985814
2020,136220426,20,2000,,152985914
2020,136220635,19,8,,152991168
2020,136220632,19,8,12-MAY-20,152991166
2020,136217949,63,1,,152986190
2020,136217949,38,1,,152986189
2020,136217944,63,1,26-JUN-20,152986184
2020,136217949,26,289,,152986187
2020,136217949,20,1000,,152986185
2020,136217943,29,50,,152986183
2020,136217986,21,1,,152991343
2020,136217986,13,800,,152986230
2020,136217986,4,200,,152986229
2020,136220767,25,10,28-SEP-20,152991323
2020,136217986,25,10,,152986233
2020,136218008,63,210,,152986248
2020,136218072,63,191,,152991446
2020,136218072,26,250,,152991445
2020,136218072,15,35,,152991443
2020,136218072,20,150,,152991444
2020,136218085,63,1,,152986340
2020,136220931,10,,,152991516
2020,136218147,63,410,,152991581
2020,136221059,63,50,29-MAR-20,152991669
2020,136218223,63,50,,152991671
2020,136221137,11,1,,152991665
2020,136218289,3,32000,,152991765
2020,136221098,10,,,152986548
2020,136218310,13,1,,152991789
2020,136218397,11,1,,152991906
2020,136218397,49,1,,152986731
2020,136218397,10,,,152991904
2020,136218397,13,1,,152991908
2020,136221256,63,800,,152991900
2020,136221230,10,,,152991877
2020,136218437,63,210,,152986735
2020,136218437,6,400,,152986734
2020,136221320,13,150,,152991970
2020,136218484,10,,,152991973
2020,136218484,11,1,,152991975
2020,136218518,38,1,,152986810
2020,136221455,67,1,,152992182
2020,136221455,27,2000,,152992179
2020,136218594,47,0,,152986958
2020,136218655,26,350,,152987049
2020,136221753,10,,,152992534
2020,136221753,11,1,,152992536
2020,136218841,19,16,,152992563
2020,136221947,63,37,,152992743
2020,136219054,3,600,,152997480
2020,136222135,20,15,,152992976
2020,136222134,3,10,,152992975
2020,136219197,6,250,,152993100
2020,136219197,63,10,,152997652
2020,136219197,61,100,,152993102
2020,136219206,6,25,,152997660
2020,136222212,63,90,03-JUL-20,152997631
2020,136222221,63,90,,152993076
2020,136219353,3,1,,152997799
2020,136219439,10,,,152997906
2020,136219443,13,250,,152997912
2020,136219513,13,400,,152998005
2020,136222614,11,1,,152993563
2020,136222614,10,,,152993561
2020,136222750,63,0,,152993718
2020,136222860,63,100,,152998263
2020,136222884,10,,,152998287
2020,136222884,11,1,,152998288
2020,136223018,2,50,13-JUL-20,152998400
2020,136224834,2,50,,152994023
2020,136224857,54,818,,152998424
2020,136224908,61,900,,152994157
2020,136224995,38,1,,152994289
2020,136225011,3,100,,152998596
2020,136223343,19,1,,152998670
2020,136225246,63,2,,152998880
2020,136223650,19,124,,152994772
2020,136223649,19,124,04-FEB-20,152994771
2020,136223685,11,1,,152998976
2020,136223685,10,,,152998975
2020,136223839,38,30,,152994976
2020,136225434,38,30,28-MAR-20,152999118
2020,136225455,16,159,25-JUL-20,152995017
2020,136225468,16,159,,152999149
2020,136225487,8,630,,152999178
2020,136225487,16,1,,152999180
2020,136225644,20,200,,152999365
2020,136224156,6,15,02-JUN-20,152999423
2020,136224160,6,15,,152995354
2020,136224182,19,30,,152995380
2020,136225759,38,1,,152999494
2020,136224253,8,31,,152995455
2020,136225764,8,31,31-JUL-20,152995434
2020,136225801,19,56,,152995530
2020,136224310,19,56,02-AUG-20,152999536
2020,136224436,8,1,,152999650
2020,136224436,36,40,,152999651
2020,136224436,63,23,,152999652
2020,136224509,10,,,152995774
2020,136226012,20,100,,152999805
2020,136229581,20,100,,152995868
2020,136226061,6,1,,152999855
2020,136226061,16,21,,152999856
2020,136226088,7,1900,,152999891
2020,136226227,10,,,152996171
2020,136226273,20,1180,,153000067
2020,136229948,11,10,,153000138
2020,136229948,10,,,152996299
2020,136230131,63,100,,152996513
2020,136230154,19,40,,152996554
2020,136230217,10,,,152996625
2020,136230243,10,,,152996659
2020,136230303,54,200,,152996728
2020,136230303,4,300,,152996727
2020,136226706,3,2300,,153000663
2020,136230531,63,700,,152997020
2020,136230600,3,1,,152997098
2020,136230690,39,400,,152997227
2020,136230689,39,400,09-NOV-20,152997224
2020,136226854,10,,,153000839
2020,136210485,16,1,,152980113
2020,136204029,19,49,,152976717
2020,136211055,3,1,22-JUN-20,152976854
2020,136211066,3,1,,152976893
2020,136204316,63,100,,152977056
2020,136204315,63,1000,,152977054
2020,136204316,38,10000,,152977055
2020,136204317,28,1,,152977059
2020,136214667,10,,,152981455
2020,136211746,10,,,152982584
2020,136211772,38,1,,152981591
2020,136214831,63,1,,152982678
2020,136214831,9,0,,152982641
2020,136211888,10,,,152981739
2020,136214872,16,800,05-OCT-20,152981658
2020,136214893,16,800,,152981765
2020,136214465,8,153,,152985071
2020,136214465,20,1,,152989812
2020,136219674,63,33,,152990044
2020,136219749,11,1,,152990106
2020,136219749,10,,,152985300
2020,136217248,37,1,,152990255
2020,136217303,13,1,,152985472
2020,136217450,63,1,,152990571
2020,136217495,20,700,,152985658
2020,136220345,10,,,152985766
2020,136220427,3,4000,11-MAY-20,152990929
2020,136217712,3,9000,,152985915
2020,136220647,3,17000,,152991180
2020,136220861,3,1,,152991456
2020,136218075,3,1,09-NOV-20,152991455
2020,136220867,36,10,,152986335
2020,136220883,20,18554,,152991476
2020,136221004,20,125,,152991610
2020,136230361,3,8500,,152996816
2020,136226597,8,14,,153000539
2020,136226596,8,14,17-FEB-20,153000532
2020,136230402,13,740,,153000564
2020,136230408,63,2,,152996873
2020,136226681,63,100,,152996951
2020,136230547,13,1757,,152997036
2020,136230605,63,8,,152997107
2020,136230618,47,0,23-MAR-20,152997111
2020,136230821,36,400,,153000938
2020,136230821,43,200,,153000939
2020,136230887,19,15,,153000995
2020,136226983,19,15,21-FEB-20,153000994
2020,136226984,10,,,153002449
2020,136230932,38,500,,153002508
2020,136230932,3,500,,153002505
2020,136230947,11,1,,153001025
2020,136230947,10,,,153002509
2020,136229124,11,1,,153008579
2020,136229123,19,73,01-SEP-20,153005803
2020,136229125,19,73,,153008580
2020,136233667,12,80,,153005798
2020,136229245,4,150,26-AUG-20,153008719
2020,136229285,11,1,,153008773
2020,136229285,10,,,153006034
2020,136234029,11,2,,153008895
2020,136234029,10,,,153008894
2020,136229433,20,320,,153006293
2020,136229574,36,100,,153009155
2020,136229574,58,500,,153009158
2020,136229574,9,0,,153009150
2020,136229570,9,0,27-OCT-20,153009146
2020,136234607,3,5000,,153009194
2020,136234406,8,100,,153006709
2020,136234662,63,98,,153006701
2020,136234703,27,1496,,153009319
2020,136234703,63,1410,,153009320
2020,136234703,17,1760,,153009188
2020,136234703,19,2000,,153006610
2020,136234529,19,775,24-DEC-20,153006838
2020,136234742,19,775,,153006839
2020,136234754,11,1,,153006869
2020,136234801,61,45,,153006940
2020,136234809,10,,,153009433
2020,136234809,11,10,,153009434
2020,136239675,20,100,,153007034
2020,136239955,27,200,,153012392
2020,136239976,63,400,,153012427
2020,136235183,38,5200,,153012581
2020,136240129,10,,,153012603
2020,136240159,19,38,31-DEC-20,153012637
2020,136235211,19,38,,153012639
2020,136240333,63,200,,153010092
2020,136240333,11,1,,153010091
2020,136240333,6,20,,153012861
2020,136235401,63,1,,153012978
2020,136240553,61,600,,153013112
2020,136240607,63,1000,,153010241
2020,136240721,63,50,,153013314
2020,136235639,20,724,,153010502
2020,136235626,63,300,,153013363
2020,136235661,36,33000,,153010526
2020,136235660,36,21000,07-JUL-20,153010525
2020,136235702,20,400,,153010584
2020,136235702,9,0,,153013448
2020,136240890,10,,,153010601
2020,136240892,19,99,,153013485
2020,136235741,67,1,,153013502
2020,136240961,63,448,,153013560
2020,136240960,63,208,20-NOV-20,153013559
2020,136241166,19,128,,153013799
2020,136241164,19,128,11-JUL-20,153010832
2020,136241212,42,618,,153013855
2020,136235983,63,8,,153013896
2020,136236013,10,,,153013938
2020,136236016,63,250,,153010962
2020,136241315,20,30000,,153013981
2020,136236122,19,28,17-JUL-20,153011070
2020,136236123,19,28,,153011071
2020,136241393,63,1,,153014093
2020,136236219,63,300,,153011189
2020,136236264,63,200,,153011243
2020,136241555,10,,,153014266
2020,136241643,63,1,,153011302
2020,136236325,13,700,28-SEP-20,153011340
2020,136236392,10,1,,153014533
2020,136236430,63,1,,153014572
2020,136241849,17,400,,153014616
2020,136241849,26,151,,153014617
2020,136241929,10,,,153014696
2020,136241929,11,1,,153014700
2020,136236562,63,0,,153011611
2020,136241969,63,1000,,153014755
2020,136236850,3,50000,30-NOV-20,153011959
2020,136242337,3,50000,,153015202
2020,136236978,8,4,,153015366
2020,136237041,38,1000,,153012176
2020,136242659,10,,,153015569
2020,136237142,63,1000,,153015649
2020,136242792,63,60,,153015724
2020,136242822,3,10000,,153015759
2020,136242819,3,10000,12-APR-20,153015738
2020,136242899,19,796,29-NOV-20,153017396
2020,136242902,19,796,,153017397
2020,136237279,11,1,,153017467
2020,136237279,10,,,153017466
2020,136237380,36,800,,153016021
2020,136237380,63,400,,153016027
2020,136237380,38,400,,153016026
2020,136243081,11,10,,153016011
2020,136237432,63,1,,153017628
2020,136237478,38,1,,153017661
2020,136237496,20,2000,,153017698
2020,136243218,63,2,,153017696
2020,136243220,63,1,,153017697
2020,136243301,63,1200,,153016276
2020,136243353,19,34,,153017799
2020,136243405,63,55,,153016382
2020,136237651,63,1000,,153017869
2020,136237657,63,1000,,153016458
2020,136243464,63,32000,,153016459
2020,136243470,19,1,,153016462
2020,136243478,23,124,,153016460
2020,136237698,19,20,,153017911
2020,136243552,38,1,,153017922
2020,136237736,20,7000,,153017947
2020,136243573,30,200,,153016588
2020,136243707,38,70,,153016728
2020,136243768,19,56,,153016804
2020,136219018,63,800,,152997448
2020,136219018,36,320,,152997445
2020,136219018,4,450,,152997432
2020,136222049,37,1,,152992870
2020,136222086,15,2249,,152992876
2020,136222086,36,400,,152992877
2020,136222086,63,195,,152992878
2020,136219210,10,,,152993115
2020,136219210,49,2,,152993117
2020,136219235,3,1,,152997695
2020,136222303,10,,,152997680
2020,136219254,63,1,,152993169
2020,136219270,13,800,,152993200
2020,136219358,63,1,,152997807
2020,136219358,23,1,,152997806
2020,136219425,37,1,,152997886
2020,136222461,16,260,,152993381
2020,136219441,63,1,,152997907
2020,136219496,19,52,08-APR-20,152997986
2020,136222569,19,52,,152993494
2020,136222654,8,59,,152993610
2020,136222652,8,59,07-APR-20,152998053
2020,136222654,16,70,,152993611
2020,136222652,16,70,07-APR-20,152993609
2020,136222893,10,,,152993859
2020,136222893,11,1,,152993860
2020,136223041,3,20000,,152994054
2020,136223039,3,20000,31-MAY-20,152994053
2020,136223058,63,1,,152994070
2020,136224856,63,80,,152994072
2020,136223178,10,,,152994215
2020,136223178,11,5,,152994216
2020,136224967,20,100,,152998549
2020,136225020,38,1,,152998606
2020,136223294,20,157,,152994342
2020,136223291,3,1,,152998622
2020,136225054,63,1100,,152998646
2020,136225155,20,1,,152998763
2020,136223420,3,20000,22-FEB-20,152994502
2020,136223423,3,20000,,152994503
2020,136223545,11,1,,152994652
2020,136223545,10,,,152998868
2020,136223584,19,89,20-JUL-20,152994696
2020,136225264,19,89,,152994697
2020,136225333,10,1,,152994801
2020,136225362,11,1,,152999022
2020,136225362,10,,,152999021
2020,136223775,10,,,152994903
2020,136225426,11,10,,152994963
2020,136225426,10,,,152994961
2020,136225376,3,500,,152999042
2020,136225610,20,9000,,152995214
2020,136225655,10,,,152995268
2020,136225653,3,20000,25-APR-20,152999374
2020,136225655,11,2,,152999377
2020,136225881,63,200,,152995690
2020,136225881,26,200,,152999646
2020,136224397,13,500,,152995644
2020,136224506,10,,,152999679
2020,136224546,29,1,,152995820
2020,136225984,38,400,,152999778
2020,136229579,63,1,,152999802
2020,136226009,63,1,10-SEP-20,152999801
2020,136226013,11,1,,152999807
2020,136226013,10,,,152999806
2020,136226048,19,103,,152995914
2020,136229678,10,,,152999882
2020,136229741,63,300,,152996070
2020,136226160,10,,,152999957
2020,136226160,11,1,,152999958
2020,136229797,38,100,,152996122
2020,136229797,26,206,,152996121
2020,136226241,9,0,,153000050
2020,136229909,8,2,21-OCT-20,153000102
2020,136226290,8,6,,153000103
2020,136229892,63,1,,153000092
2020,136226317,11,1,,153000144
2020,136230008,8,27,,153000211
2020,136230007,8,27,24-AUG-20,152996374
2020,136226356,20,1,,153000212
2020,136230070,4,50,,152996438
2020,136226458,63,1,,153000365
2020,136226471,63,1,,153000388
2020,136226503,8,80,,152996651
2020,136230256,17,5000,,152996670
2020,136230256,36,10,,152996671
2020,136226579,20,80,05-NOV-20,152996789
2020,136230345,20,450,,152996791
2020,136230345,13,350,,153000524
2020,136231422,37,1,,153003096
2020,136231422,38,1,,153003098
2020,136227486,10,,,153003206
2020,136231553,19,21,26-FEB-20,153003252
2020,136227492,19,21,,153001611
2020,136231596,63,1,,153003321
2020,136227552,28,2500,,153001687
2020,136227709,63,1,,153003616
2020,136227810,10,,,153003791
2020,136227810,11,1,,153001995
2020,136228033,20,160,,153004177
2020,136228033,25,1,,153004180
2020,136228033,21,113,,153002264
2020,136228033,9,0,,153004174
2020,136228070,63,100,,153002306
2020,136228147,10,,,153004317
2020,136232464,13,300,,153004336
2020,136228232,25,1,,153007506
2020,136232722,31,250,,153004650
2020,136228484,20,425,,153007787
2020,136237891,38,500,,153016843
2020,136243822,10,,,153016871
2020,136243822,11,1,,153016876
2020,136243957,63,1,,153017030
2020,136243991,20,1428,,153018274
2020,136238246,30,100,,153018550
2020,136238254,38,299,,153022427
2020,136238306,63,200,,153018602
2020,136244403,8,838,,153022502
2020,136238384,54,9000,,153022616
2020,136244489,10,,,153018699
2020,136244489,11,1,,153018701
2020,136244487,63,400,,153018695
2020,136238415,31,50,,153022667
2020,136244799,20,5489,,153022988
2020,136244799,10,,,153022987
2020,136238546,17,2675,,153018900
2020,136238546,20,240,,153018902
2020,136238669,11,1,,153023164
2020,136238669,10,,,153023163
2020,136245031,63,100,,153019095
2020,136238705,19,112,,153019086
2020,136238698,63,1,,153019082
2020,136245127,63,350,,153023378
2020,136245143,63,385,,153023395
2020,136238865,13,250,,153019282
2020,136245354,19,6,,153023640
2020,136238996,19,299,02-JUN-20,153019407
2020,136245385,19,299,,153019408
2020,136245670,63,930,,153024026
2020,136239190,63,26,,153019645
2020,136239190,8,2,,153024081
2020,136245852,13,200,,153024242
2020,136239525,10,,,153020052
2020,136239525,11,20,,153020053
2020,136246111,10,,,153024544
2020,136246218,20,900,,153024658
2020,136246399,63,18,,153020298
2020,136249739,36,1000,,153024855
2020,136249801,10,,,153024926
2020,136249801,11,5,,153020370
2020,136246483,10,,,153024945
2020,136246634,36,178,08-NOV-20,153025128
2020,136246638,36,178,,153025131
2020,136249903,19,128,,153025092
2020,136246597,19,128,19-NOV-20,153020485
2020,136246673,8,61,12-JUN-20,153025167
2020,136246675,8,61,,153025179
2020,136246682,63,28,,153025187
2020,136246741,19,40,,153025267
2020,136246795,18,23,,153020662
2020,136246795,63,30,,153025322
2020,136246803,19,52,28-NOV-20,153020672
2020,136250068,19,52,,153020673
2020,136250184,63,1,,153025485
2020,136250237,63,150,,153025572
2020,136250237,20,784,,153025571
2020,136247051,63,2,,153020915
2020,136247124,10,,,153020992
2020,136250355,36,1,,153025730
2020,136250355,20,25,,153025728
2020,136250363,11,1,,153021029
2020,136250363,10,,,153021028
2020,136247305,63,150,,153025924
2020,136250504,2,181,,153021197
2020,136247431,3,1,,153026080
2020,136247478,63,60,,153026141
2020,136250671,10,,,153026181
2020,136250671,11,1,,153026182
2020,136247519,19,120,10-SEP-20,153026198
2020,136247520,19,120,,153021391
2020,136247533,20,20,,153026212
2020,136247579,38,11000,,153026265
2020,136250778,63,1,,153021504
2020,136247700,3,1,,153021559
2020,136247712,3,1,,153026431
2020,136247805,10,,,153021661
2020,136247874,19,6,,153026645
2020,136247907,3,10000,,153021736
2020,136247920,56,30,,153026707
2020,136247915,10,,,153026703
2020,136253894,35,1,,153035116
2020,136256410,2,1,,153035117
2020,136256410,63,1,,153030811
2020,136256438,13,1600,,153030841
2020,136256491,63,1,,153030900
2020,136256489,63,1,17-OCT-20,153030898
2020,136256537,10,,,153030955
2020,136256608,16,200,,153031041
2020,136256613,63,1,,153031044
2020,136254023,67,1,,153031058
2020,136254021,30,190,,153035273
2020,136256632,6,147,,153031062
2020,136256638,16,130,,153031066
2020,136256649,20,300,,153035255
2020,136254044,63,1,,153035302
2020,136254050,63,1,,153035312
2020,136256719,63,500,,153031142
2020,136256825,10,,,153031239
2020,136256843,63,1,,153031273
2020,136256918,10,,,153035573
2020,136254248,10,,,153031354
2020,136256916,17,1,,153035570
2020,136256916,63,1,,153035571
2020,136254248,11,1,,153031355
2020,136257237,19,30,06-MAR-20,153031715
2020,136254493,19,30,,153035889
2020,136257248,30,1,,153031728
2020,136257325,63,5,,153031811
2020,136257324,10,,,153031810
2020,136257409,10,,,153036059
2020,136257458,6,69,,153031975
2020,136257457,6,69,10-MAR-20,153031972
2020,136257457,63,329,10-MAR-20,153031974
2020,136257458,63,329,,153031976
2020,136259697,20,472,,153032004
2020,136259697,63,1,,153036134
2020,136259855,17,100000,14-MAR-20,153036304
2020,136259858,17,100000,,153036316
2020,136257735,6,20,,153032292
2020,136257735,23,86,,153032293
2020,136257735,62,52,,153036369
2020,136257735,26,151,,153032294
2020,136257727,26,200,,153036353
2020,136257752,10,,,153036382
2020,136259931,21,1,05-SEP-20,153032326
2020,136259931,17,100,05-SEP-20,153036398
2020,136259933,17,100,,153032328
2020,136259933,21,1,,153036400
2020,136259949,6,275,,153036418
2020,136257787,38,800,,153037348
2020,136257816,16,250,,153037380
2020,136259982,16,250,,153037382
2020,136257816,29,300,,153037381
2020,136258042,20,3000,,153037645
2020,136258038,63,1,,153037640
2020,136258142,9,0,,153037749
2020,136258142,20,1200,,153037751
2020,136258142,22,0,,153037752
2020,136258142,25,30,,153037753
2020,136258142,3,10000,,153037747
2020,136260255,63,350,,153036796
2020,136258235,36,150,03-DEC-20,153036869
2020,136226854,11,1,,153000840
2020,136230744,26,218,,153000800
2020,136226963,20,100,,153002413
2020,136227141,20,200,,153001173
2020,136227189,10,,,153002778
2020,136227251,47,0,,153001275
2020,136227254,16,586,,153002884
2020,136231269,63,300,,153001317
2020,136227375,63,550,,153003090
2020,136227375,36,1425,,153003089
2020,136227419,63,150,,153001507
2020,136227468,63,2,,153001565
2020,136227468,20,300,,153001561
2020,136227468,9,0,,153001556
2020,136227468,51,0,,153001563
2020,136231534,38,200,,153003232
2020,136231532,3,4100,,153003228
2020,136227481,20,3,,153001586
2020,136231617,63,1,,153003348
2020,136231617,10,,,153003347
2020,136231644,63,30,,153001696
2020,136227574,11,1,,153001716
2020,136227574,10,,,153001714
2020,136227610,11,10,,153001756
2020,136227610,10,,,153001755
2020,136231882,13,500,13-MAY-20,153003668
2020,136227731,13,500,,153003669
2020,136227731,49,75,,153001903
2020,136231942,63,4000,,153003738
2020,136227870,10,,,153003875
2020,136227870,11,1,,153003876
2020,136227900,13,250,24-FEB-20,153002100
2020,136232102,11,13,,153003920
2020,136227900,49,25,24-FEB-20,153002101
2020,136232102,10,,,153002102
2020,136228034,38,1,,153002265
2020,136228116,10,,,153007363
2020,136228116,11,20,,153004272
2020,136228126,13,500,,153007379
2020,136228140,27,200,,153007400
2020,136232695,63,700,,153004616
2020,136228370,63,500,,153007661
2020,136228362,38,150,,153007649
2020,136228436,10,,,153004737
2020,136228461,20,900,,153004773
2020,136232820,63,1,,153004781
2020,136228478,20,96500,,153007778
2020,136232978,19,39,20-JAN-20,153004964
2020,136232979,19,39,,153004967
2020,136233019,61,400,,153005015
2020,136233028,3,2500,,153005024
2020,136233028,13,250,,153007966
2020,136233086,3,500,,153005091
2020,136233291,33,2,,153008233
2020,136228892,10,,,153005374
