"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,41715199,134973668,1,22-SEP-20,2,"N",5,5,20,"M",2,2,"R","","",20,0
2020,41711089,134976837,1,28-MAY-20,1,"C",27,5,23,"M",1,2,"R","","",23,0
2020,41715233,134976845,1,29-MAY-20,1,"C",27,5,33,"F",1,2,"R","","",33,0
2020,41711108,134976898,1,11-MAR-20,2,"N",5,5,31,"M",2,2,"R","","",31,0
2020,41715275,134973947,1,28-OCT-20,1,"N",51,5,27,"F",2,2,"R","","",27,0
2020,41711245,134977273,1,15-JUN-20,2,"N",51,5,17,"M",1,2,"R","R","",17,0
2020,41715514,134977699,1,10-APR-20,2,"N",35,5,53,"F",2,2,"R","","",53,0
2020,41715531,134974970,1,21-AUG-20,2,"N",16,5,30,"M",0,2,"R","","",30,0
2020,41715587,134975188,1,23-AUG-20,2,"N",45,5,37,"F",1,2,"R","","",37,0
2020,41711630,134975589,1,23-NOV-20,1,"C",16,5,32,"F",2,2,"R","","",32,0
2020,41711667,134975823,1,12-DEC-20,2,"C",45,5,35,"M",2,2,"R","","",35,0
2020,41715786,134981112,1,03-MAR-20,1,"N",16,5,25,"M",2,2,"R","","",25,0
2020,41716200,134982888,1,29-MAR-20,1,"N",27,5,21,"M",2,2,"R","","",21,0
2020,41716225,134982994,1,26-SEP-20,1,"C",16,5,41,"M",1,2,"R","","",41,0
2020,41716226,134982994,2,26-SEP-20,1,"C",16,5,32,"F",1,2,"R","","",32,0
2020,41712432,134980353,1,02-AUG-20,2,"N",16,5,32,"M",2,2,"R","","",32,0
2020,41712341,134980079,1,07-DEC-20,3,"N",47,5,27,"M",2,2,"N","","",27,0
2020,41712357,134980106,1,05-DEC-20,3,"N",51,5,25,"M",2,2,"N","","",25,0
2020,41712359,134982829,1,28-MAR-20,2,"N",23,5,25,"F",2,2,"R","","",25,0
2020,41712438,134983116,1,26-MAR-20,2,"N",16,5,35,"F",1,2,"N","","",35,0
2020,41712441,134983130,1,12-DEC-20,3,"N",21,5,56,"M",1,2,"N","","",56,0
2020,41716253,134980382,1,11-DEC-20,3,"N",51,5,62,"M",2,2,"N","","",62,0
2020,41712494,134983347,1,04-MAR-20,1,"N",27,5,32,"M",1,2,"R","","",32,0
2020,41712541,134983526,1,08-AUG-20,1,"N",23,5,29,"M",2,2,"R","","",29,0
2020,41716350,134983593,1,01-NOV-20,2,"N",16,5,33,"M",2,2,"R","","",33,0
2020,41716386,134980902,1,16-MAR-20,2,"C",45,5,22,"F",1,2,"R","","",22,0
2020,41716558,134986593,1,19-NOV-20,3,"N",49,5,18,"M",2,3,"U","","",18,0
2020,41712791,134984703,1,15-MAY-20,3,"N",51,5,26,"M",2,2,"R","","",26,0
2020,41716606,134984809,1,12-AUG-20,1,"C",16,5,46,"F",2,2,"R","","",46,0
2020,41716720,134987204,1,24-NOV-20,1,"N",16,5,56,"F",1,2,"R","","",56,0
2020,41712972,134987326,1,24-AUG-20,2,"C",16,5,24,"M",2,2,"R","","",24,0
2020,41716760,134985556,1,19-MAY-20,2,"N",16,5,54,"M",2,2,"N","","",54,0
2020,41716768,134985631,1,30-SEP-20,2,"N",47,5,20,"F",1,3,"U","","",20,0
2020,41716790,134985708,1,22-MAY-20,2,"N",16,5,54,"M",2,2,"R","","",54,0
2020,41716852,134987719,1,07-OCT-20,1,"C",49,5,54,"M",2,3,"R","","",54,0
2020,41713233,134991647,1,22-OCT-20,2,"C",39,5,21,"M",2,2,"R","","",21,0
2020,41716989,134991678,1,07-JUN-20,1,"N",27,5,49,"M",2,2,"R","","",49,0
2020,41717015,134988335,1,08-JUN-20,1,"N",27,5,14,"F",2,2,"R","R","",14,0
2020,41717158,134988957,1,12-JUN-20,1,"C",16,5,40,"M",2,2,"R","","",40,0
2020,41717173,134992722,1,26-DEC-20,3,"N",16,5,48,"M",2,2,"N","","",48,0
2020,41713507,134992792,1,29-SEP-20,1,"N",16,5,25,"M",2,2,"R","","",25,0
2020,41717222,134989242,1,01-JAN-20,1,"N",16,5,41,"F",1,2,"R","","",41,0
2020,41713559,134993036,1,01-JAN-20,2,"N",45,5,33,"F",1,2,"R","","",33,0
2020,41713663,134989542,1,07-JAN-20,1,"N",16,5,43,"F",1,2,"R","","",43,0
2020,41713691,134993457,1,14-APR-20,1,"C",27,5,44,"M",1,2,"R","","",44,0
2020,41717400,134993858,1,14-JAN-20,1,"N",16,5,34,"M",1,2,"N","","",34,0
2020,41717412,134993911,1,03-NOV-20,1,"C",27,5,51,"M",2,2,"N","","",51,0
2020,41717423,134993968,1,05-NOV-20,1,"M",51,5,30,"M",1,2,"N","","",30,0
2020,41713844,134994016,1,08-JUL-20,1,"N",27,5,64,"M",2,2,"R","","",64,0
2020,41713861,134994073,1,11-NOV-20,1,"C",27,5,45,"F",1,2,"R","","",45,0
2020,41713864,134994087,1,17-JAN-20,3,"N",39,5,39,"M",1,,"R","","",39,0
2020,41713937,134990229,1,20-NOV-20,2,"C",44,5,27,"F",1,2,"R","","",27,0
2020,41707351,134954220,1,26-SEP-20,2,"N",51,5,35,"M",1,2,"R","","",35,0
2020,41707520,134954550,2,29-JUL-20,3,"N",32,5,41,"F",2,2,"R","","",41,0
2020,41701874,134957124,1,18-MAY-20,1,"N",27,5,23,"M",2,2,"R","","",23,0
2020,41697777,134937076,1,30-AUG-20,1,"N",5,5,21,"M",2,2,"U","","",21,0
2020,41701858,134956983,1,14-JUN-20,1,"N",51,5,51,"M",1,2,"R","","",51,0
2020,41697793,134935130,1,26-JUN-20,2,"N",23,5,22,"F",2,2,"R","","",22,0
2020,41693883,134935130,2,26-JUN-20,2,"N",23,5,20,"F",2,3,"R","","",20,0
2020,41706780,134953306,1,09-OCT-20,1,"N",14,5,22,"M",1,2,"R","","",22,0
2020,41697813,134937168,1,01-NOV-20,2,"N",45,5,39,"M",1,2,"U","","",39,0
2020,41706817,134953324,1,23-DEC-20,2,"M",16,5,32,"M",1,2,"N","","",32,0
2020,41702135,134957801,1,30-DEC-20,1,"N",16,5,27,"F",1,2,"R","","",27,0
2020,41693947,134937363,1,13-SEP-20,1,"N",49,5,44,"M",2,2,"R","","",44,0
2020,41693951,134935385,2,13-SEP-20,1,"N",49,5,42,"F",2,2,"R","","",42,0
2020,41707217,134953979,1,05-SEP-20,3,"N",45,5,25,"M",1,1,"R","","",25,0
2020,41707294,134958679,2,18-NOV-20,1,"N",16,5,31,"F",1,2,"R","","",31,0
2020,41707332,134954193,1,24-SEP-20,1,"N",51,5,29,"F",1,1,"N","","",29,0
2020,41702509,134958858,1,09-OCT-20,1,"N",51,5,39,"M",1,2,"N","","",39,0
2020,41707392,134958881,1,10-JUL-20,1,"N",27,5,28,"M",1,2,"R","","",28,0
2020,41702521,134958918,1,25-OCT-20,3,"N",51,5,55,"M",1,2,"R","","",55,0
2020,41702534,134958956,2,07-AUG-20,2,"N",51,5,25,"F",2,2,"R","","",25,0
2020,41697871,134935385,1,13-SEP-20,1,"N",49,5,44,"M",2,2,"R","","",44,0
2020,41702533,134958956,1,07-AUG-20,1,"N",51,5,27,"M",1,2,"R","","",27,0
2020,41707447,134959002,1,18-AUG-20,2,"N",51,5,33,"F",2,2,"R","","",33,0
2020,41697898,134935449,1,01-OCT-20,2,"N",45,5,28,"F",2,2,"N","","",28,0
2020,41702576,134954440,1,25-SEP-20,1,"N",27,5,21,"M",1,2,"R","","",21,0
2020,41707486,134959080,1,25-AUG-20,2,"N",23,5,28,"F",2,2,"R","","",28,0
2020,41702608,134959145,1,03-DEC-20,2,"N",51,5,48,"F",0,2,"R","","",48,0
2020,41693966,134935449,2,01-OCT-20,2,"N",45,5,39,"M",2,2,"N","","",39,0
2020,41702605,134959155,1,23-MAY-20,3,"C",27,5,48,"M",2,2,"N","","",48,0
2020,41702614,134954550,1,16-JUL-20,3,"N",32,5,51,"M",2,2,"R","","",51,0
2020,41697935,134935510,1,19-SEP-20,1,"N",35,5,38,"M",2,2,"R","","",38,0
2020,41694278,134938839,1,24-MAY-20,1,"N",27,5,24,"F",1,2,"R","","",24,0
2020,41694003,134937709,1,08-MAR-20,1,"N",16,5,49,"M",2,2,"N","","",49,0
2020,41694292,134938920,1,05-JUL-20,1,"N",51,5,30,"M",1,2,"R","","",30,0
2020,41707556,134959240,1,28-SEP-20,2,"N",23,5,16,"F",2,3,"N","R","",16,0
2020,41707640,134954705,1,19-JUL-20,3,"N",27,5,32,"F",2,2,"R","","",32,0
2020,41694017,134937709,3,08-MAR-20,2,"N",35,5,27,"F",1,2,"R","","",27,0
2020,41694014,134937709,2,08-MAR-20,1,"N",46,5,37,"M",1,2,"R","","",37,0
2020,41697960,134937709,4,08-MAR-20,2,"N",35,5,48,"F",1,2,"R","","",48,0
2020,41698341,134939029,1,21-OCT-20,1,"N",27,5,26,"M",1,3,"U","","",26,0
2020,41694354,134939171,1,25-OCT-20,1,"N",39,5,26,"M",2,3,"U","","",26,0
2020,41698004,134937839,1,25-SEP-20,1,"N",23,5,29,"F",1,2,"U","","",29,0
2020,41698016,134937866,1,18-MAY-20,1,"N",16,5,18,"F",1,2,"R","","",18,0
2020,41694056,134937879,1,11-OCT-20,2,"N",16,5,35,"M",1,2,"R","","",35,0
2020,41700079,134946908,1,21-OCT-20,3,"N",16,5,21,"M",2,2,"N","","",21,0
2020,41694087,134938002,1,13-OCT-20,2,"N",35,5,32,"M",1,2,"R","","",32,0
2020,41694091,134938009,1,30-JUL-20,2,"N",23,5,32,"F",2,2,"N","","",32,0
2020,41698087,134938096,1,15-OCT-20,2,"N",51,5,24,"F",1,3,"N","","",24,0
2020,41699357,134947023,2,09-OCT-20,3,"N",14,5,18,"M",1,2,"R","","",18,0
2020,41696550,134928577,2,14-OCT-20,2,"N",45,5,26,"M",2,2,"R","","",26,0
2020,41696548,134928577,1,14-OCT-20,2,"N",45,5,28,"F",2,2,"R","","",28,0
2020,41696552,134932290,1,03-JUN-20,2,"N",5,5,27,"M",2,2,"N","","",27,0
2020,41692892,134928597,1,05-JUN-20,2,"N",45,5,38,"M",1,2,"N","","",38,0
2020,41696557,134928618,1,03-JUN-20,1,"N",45,5,17,"F",2,2,"R","R","",17,0
2020,41696556,134932313,1,04-JUN-20,2,"N",45,5,41,"M",1,2,"N","","",41,0
2020,41696581,134928642,1,17-APR-20,3,"C",2,5,30,"F",2,2,"R","","",30,0
2020,41692916,134932371,1,30-NOV-20,3,"N",28,5,16,"M",2,2,"R","R","",16,0
2020,41696622,134932417,1,05-FEB-20,3,"C",2,5,43,"M",2,2,"R","","",43,0
2020,41696621,134928785,1,08-DEC-20,1,"N",51,5,37,"M",1,2,"R","","",37,0
2020,41696648,134928799,1,17-JAN-20,1,"M",2,5,34,"M",2,2,"R","","",34,0
2020,41696669,134932539,1,26-JUN-20,2,"N",45,5,19,"F",2,2,"N","","",19,0
2020,41693022,134928992,1,27-AUG-20,3,"C",51,5,52,"M",1,2,"N","","",52,0
2020,41696723,134929034,1,07-OCT-20,2,"C",45,5,33,"M",1,2,"N","","",33,0
2020,41696742,134929043,1,12-JUL-20,1,"N",16,5,32,"M",2,3,"U","","",32,0
2020,41696727,134929046,1,01-AUG-20,1,"N",39,5,27,"M",2,2,"N","","",27,0
2020,41696731,134932681,2,19-OCT-20,1,"N",27,5,23,"M",1,2,"R","","",23,0
2020,41693057,134932720,1,10-DEC-20,2,"N",51,5,15,"M",1,2,"N","R","",15,0
2020,41696741,134932736,1,13-JAN-20,1,"N",21,5,21,"M",2,2,"U","","",21,0
2020,41696791,134929121,1,15-JUL-20,1,"N",27,5,27,"M",1,2,"R","","",27,0
2020,41696763,134929129,1,12-AUG-20,2,"N",35,5,36,"M",1,2,"R","","",36,0
2020,41693059,134932754,2,09-OCT-20,1,"C",51,5,72,"M",1,2,"N","","",72,0
2020,41693054,134932754,1,09-OCT-20,1,"C",51,5,44,"M",1,2,"N","","",44,0
2020,41696799,134932825,1,15-MAR-20,1,"N",51,5,36,"M",1,2,"U","","",36,0
2020,41693094,134929245,1,25-JUL-20,1,"N",45,5,43,"M",1,2,"N","","",43,0
2020,41693129,134929248,1,22-OCT-20,2,"N",45,5,30,"M",1,2,"N","","",30,0
2020,41693146,134929311,1,26-SEP-20,3,"N",51,5,21,"F",1,2,"R","","",21,0
2020,41696872,134929366,1,06-OCT-20,1,"N",45,5,28,"M",2,2,"U","","",28,0
2020,41696877,134932976,1,21-OCT-20,1,"N",45,5,47,"M",1,2,"R","","",47,0
2020,41696894,134929515,1,07-AUG-20,1,"N",47,5,69,"M",2,2,"N","","",69,0
2020,41693198,134933078,1,27-DEC-20,1,"N",49,5,26,"M",2,2,"R","","",26,0
2020,41696917,134929548,1,28-DEC-20,1,"M",51,5,24,"M",2,2,"R","","",24,0
2020,41693197,134929619,1,21-AUG-20,1,"N",27,5,26,"M",2,2,"R","","",26,0
2020,41696919,134929619,2,21-AUG-20,1,"N",27,5,30,"M",2,2,"R","","",30,0
2020,41696920,134929619,4,21-AUG-20,1,"N",27,5,21,"M",2,2,"N","","",21,0
2020,41693206,134929619,3,21-AUG-20,1,"N",27,5,24,"M",2,2,"R","","",24,0
2020,41696953,134929643,1,18-MAY-20,2,"N",45,5,29,"F",2,2,"N","","",29,0
2020,41693242,134933207,1,24-JUL-20,1,"N",44,5,52,"M",2,3,"U","","",52,0
2020,41693269,134929840,1,25-OCT-20,1,"N",16,5,30,"M",2,2,"R","","",30,0
2020,41697015,134933309,1,28-AUG-20,3,"N",27,5,30,"M",1,2,"R","","",30,0
2020,41697027,134933355,1,25-MAY-20,2,"N",45,5,18,"F",1,3,"N","","",18,0
2020,41697102,134930116,1,07-DEC-20,2,"N",49,5,29,"F",1,2,"R","","",29,0
2020,41693336,134933540,1,05-DEC-20,2,"N",23,5,33,"F",1,2,"N","","",33,0
2020,41697138,134933688,1,10-MAY-20,1,"N",51,5,27,"M",1,2,"R","","",27,0
2020,41693338,134933632,3,15-DEC-20,3,"N",21,5,39,"M",1,1,"R","","",39,0
2020,41697077,134933632,1,03-DEC-20,2,"N",28,5,46,"M",1,2,"R","","",46,0
2020,41697079,134933632,2,03-DEC-20,2,"N",28,5,29,"F",1,2,"R","","",29,0
2020,41693441,134930540,1,07-SEP-20,1,"N",14,5,13,"M",1,2,"U","H","",13,0
2020,41693442,134930540,2,07-SEP-20,1,"N",14,5,12,"M",1,2,"U","H","",12,0
2020,41697265,134930601,2,21-MAY-20,2,"N",16,5,30,"M",2,2,"R","","",30,0
2020,41697262,134930601,1,21-MAY-20,2,"N",16,5,18,"M",2,2,"R","","",18,0
2020,41693492,134933897,1,06-FEB-20,1,"N",49,5,31,"M",2,2,"N","","",31,0
2020,41697307,134930794,1,08-SEP-20,3,"N",28,5,42,"M",2,2,"R","","",42,0
2020,41697462,134934397,1,07-MAY-20,2,"N",35,5,39,"M",1,2,"R","","",39,0
2020,41693679,134936336,1,06-SEP-20,2,"N",45,5,42,"F",2,2,"R","","",42,0
2020,41697531,134936377,1,08-SEP-20,2,"N",51,5,33,"M",2,2,"R","","",33,0
2020,41697547,134936467,1,07-MAY-20,2,"N",16,5,27,"F",2,2,"R","","",27,0
2020,41693719,134936488,1,16-DEC-20,1,"N",16,5,21,"M",1,3,"U","","",21,0
2020,41697564,134936501,1,08-SEP-20,1,"N",49,5,36,"M",1,2,"R","","",36,0
2020,41693819,134936841,1,11-MAY-20,2,"N",16,5,25,"M",1,2,"R","","",25,0
2020,41697688,134934962,1,16-SEP-20,1,"C",51,5,15,"M",2,2,"R","R","",15,0
2020,41697741,134937032,1,21-SEP-20,1,"N",45,5,67,"M",2,2,"R","","",67,0
2020,41693888,134935149,2,26-SEP-20,2,"N",51,5,46,"F",2,2,"R","","",46,0
2020,41693887,134935149,1,25-SEP-20,1,"N",51,5,25,"F",2,2,"R","","",25,0
2020,41697834,134937278,1,24-NOV-20,1,"N",16,5,35,"M",2,2,"R","","",35,0
2020,41693931,134937304,3,07-SEP-20,1,"N",49,5,38,"F",1,2,"R","","",38,0
2020,41697840,134937304,2,07-SEP-20,1,"N",49,5,35,"M",2,3,"U","","",35,0
2020,41697839,134937304,1,07-SEP-20,1,"N",49,5,36,"M",2,2,"R","","",36,0
2020,41697837,134935307,1,14-MAY-20,1,"N",16,5,24,"M",1,2,"R","","",24,0
2020,41697860,134937339,1,13-SEP-20,1,"N",35,5,29,"M",2,2,"N","","",29,0
2020,41697870,134937377,1,08-APR-20,1,"N",16,5,43,"M",2,2,"R","","",43,0
2020,41694028,134937757,1,23-NOV-20,3,"N",28,5,15,"M",2,2,"U","H","",15,0
2020,41694023,134935610,1,08-OCT-20,1,"N",44,5,12,"F",2,2,"R","R","",12,0
2020,41698086,134938077,1,26-MAR-20,1,"N",51,5,20,"M",2,2,"R","","",20,0
2020,41698106,134938169,1,02-OCT-20,1,"N",27,5,32,"F",2,2,"R","","",32,0
2020,41694183,134938486,2,17-OCT-20,1,"N",51,5,30,"F",2,2,"N","","",30,0
2020,41694182,134938486,1,17-OCT-20,1,"N",51,5,40,"F",2,2,"N","","",40,0
2020,41698170,134938486,3,17-OCT-20,1,"N",5,5,36,"M",2,2,"N","","",36,0
2020,41694184,134938486,4,17-OCT-20,1,"N",5,5,28,"M",2,2,"","","",28,0
2020,41694259,134941420,1,24-MAY-20,1,"N",16,5,25,"M",2,2,"R","","",25,0
2020,41698370,134939130,1,08-JUL-20,1,"N",27,5,37,"F",1,2,"N","","",37,0
2020,41698405,134939260,1,27-MAY-20,2,"N",45,5,28,"F",2,2,"R","","",28,0
2020,41694442,134939517,1,08-OCT-20,2,"N",16,5,22,"M",2,2,"N","","",22,0
2020,41699518,134942333,1,08-DEC-20,1,"N",45,5,37,"F",2,2,"N","","",37,0
2020,41699580,134940107,1,13-SEP-20,2,"N",5,5,22,"F",2,2,"R","","",22,0
2020,41699605,134940161,1,18-SEP-20,3,"N",51,5,35,"M",2,2,"N","","",35,0
2020,41698693,134940172,1,22-SEP-20,2,"N",2,5,44,"M",2,2,"R","","",44,0
2020,41699800,134943084,2,24-APR-20,2,"N",51,5,37,"M",1,2,"R","","",37,0
2020,41699829,134941016,1,08-FEB-20,1,"N",16,5,46,"M",2,2,"R","","",46,0
2020,41699902,134946294,1,01-SEP-20,3,"N",51,5,37,"M",1,2,"R","","",37,0
2020,41699918,134943413,1,03-SEP-20,2,"N",49,5,36,"F",1,2,"R","","",36,0
2020,41699961,134946523,1,11-FEB-20,2,"N",45,5,24,"M",2,2,"R","","",24,0
2020,41699964,134946638,1,17-SEP-20,2,"N",16,5,31,"F",1,2,"R","","",31,0
2020,41700012,134946743,1,16-AUG-20,1,"N",23,5,48,"F",2,3,"U","","",48,0
2020,41697534,134936391,1,06-SEP-20,1,"C",51,5,17,"M",2,2,"R","R","",17,0
2020,41697646,134936748,1,10-MAY-20,2,"N",45,5,31,"M",1,2,"R","","",31,0
2020,41697857,134937333,1,10-MAR-20,2,"N",16,5,21,"M",2,2,"R","","",21,0
2020,41698100,134935981,1,05-JUL-20,2,"N",16,5,25,"M",2,2,"R","","",25,0
2020,41694175,134938394,1,21-JUL-20,1,"N",16,5,24,"M",2,2,"R","","",24,0
2020,41694204,134941275,1,12-MAY-20,2,"N",45,5,25,"M",2,2,"N","","",25,0
2020,41694289,134938891,1,19-AUG-20,2,"N",16,5,26,"M",2,2,"R","","",26,0
2020,41694318,134939003,2,18-APR-20,2,"N",51,5,26,"F",2,2,"N","","",26,0
2020,41698334,134939003,1,17-APR-20,2,"N",51,5,38,"M",2,2,"N","","",38,0
2020,41698347,134939043,1,21-OCT-20,1,"N",27,5,37,"M",1,3,"U","","",37,0
2020,41698378,134941707,1,03-FEB-20,1,"N",39,5,55,"M",1,2,"N","","",55,0
2020,41694367,134939228,1,23-JUN-20,2,"N",16,5,19,"M",1,2,"N","","",19,0
2020,41698391,134939242,1,04-FEB-20,1,"C",51,5,25,"M",1,2,"R","","",25,0
2020,41698471,134939452,1,11-JUL-20,1,"N",16,5,36,"F",2,1,"N","","",36,0
2020,41694398,134941997,1,28-OCT-20,1,"N",39,5,41,"M",1,2,"N","","",41,0
2020,41694463,134939656,2,26-OCT-20,2,"N",16,5,29,"F",1,2,"N","","",29,0
2020,41698536,134939656,1,26-OCT-20,2,"N",16,5,20,"F",1,2,"R","","",20,0
2020,41698545,134942212,1,28-OCT-20,2,"N",16,5,19,"F",2,2,"R","","",19,0
2020,41694472,134942212,2,28-OCT-20,2,"N",16,5,24,"F",2,2,"R","","",24,0
2020,41699549,134939999,1,25-FEB-20,3,"N",51,5,39,"M",2,2,"N","","",39,0
2020,41698657,134940061,1,08-SEP-20,2,"N",16,5,40,"M",1,2,"R","","",40,0
2020,41699575,134942481,1,26-FEB-20,1,"N",51,5,26,"M",2,2,"R","","",26,0
2020,41699649,134940336,1,05-MAY-20,2,"N",16,5,29,"M",1,2,"R","","",29,0
2020,41699763,134940815,1,20-JUL-20,2,"N",45,5,37,"M",2,2,"N","","",37,0
2020,41699784,134943031,1,20-MAY-20,2,"N",45,5,36,"M",2,2,"R","","",36,0
2020,41698989,134946204,1,09-FEB-20,1,"N",27,5,57,"M",2,2,"R","","",57,0
2020,41699045,134943359,1,14-AUG-20,3,"N",51,5,28,"F",1,2,"","","",28,0
2020,41699079,134946342,1,03-JUN-20,1,"N",5,5,47,"F",1,,"R","","",47,0
2020,41700081,134943845,1,31-OCT-20,1,"M",16,5,20,"M",2,2,"N","","",20,0
2020,41700105,134946989,2,15-FEB-20,2,"N",45,5,44,"F",2,2,"R","","",44,0
2020,41699454,134947218,1,03-MAR-20,1,"N",51,5,43,"M",1,2,"R","","",43,0
2020,41699455,134947218,2,03-MAR-20,1,"N",51,5,50,"F",1,2,"R","","",50,0
2020,41699490,134947291,1,15-SEP-20,1,"N",51,5,30,"F",1,2,"R","","",30,0
2020,41699491,134947291,2,15-SEP-20,1,"N",51,5,53,"F",1,2,"R","","",53,0
2020,41699488,134947289,1,22-FEB-20,3,"N",32,5,43,"M",1,2,"R","","",43,0
2020,41700324,134947452,1,25-AUG-20,2,"N",45,5,29,"F",1,2,"R","","",29,0
2020,41704686,134944470,1,22-JUN-20,3,"N",49,5,43,"M",1,2,"R","","",43,0
2020,41704720,134947813,1,30-JUL-20,1,"N",45,5,18,"M",1,2,"R","","",18,0
2020,41704797,134947994,1,21-JUL-20,2,"N",16,5,25,"M",2,2,"R","","",25,0
2020,41700580,134948218,2,05-DEC-20,1,"N",51,5,52,"M",2,2,"N","","",52,0
2020,41700553,134948218,1,05-DEC-20,1,"N",51,5,42,"F",2,2,"N","","",42,0
2020,41704976,134948413,1,01-MAR-20,1,"C",27,5,15,"M",2,2,"R","R","",15,0
2020,41704959,134948424,1,11-DEC-20,2,"N",8,5,14,"F",1,2,"R","R","",14,0
2020,41704983,134948424,3,11-DEC-20,2,"N",8,5,14,"M",1,2,"R","R","",14,0
2020,41704964,134948424,2,11-DEC-20,2,"N",8,5,13,"M",1,2,"R","R","",13,0
2020,41700699,134945189,1,25-FEB-20,1,"N",27,5,28,"M",1,2,"R","","",28,0
2020,41700701,134948669,1,16-OCT-20,1,"N",35,5,23,"M",1,2,"R","","",23,0
2020,41705166,134948843,1,03-DEC-20,3,"N",16,5,28,"F",1,2,"R","","",28,0
2020,41705152,134945384,1,05-JUL-20,1,"N",28,5,17,"M",2,2,"R","R","",17,0
2020,41700771,134945384,2,05-JUL-20,1,"N",28,5,18,"M",2,2,"R","","",18,0
2020,41705241,134948991,2,06-MAY-20,2,"N",51,5,19,"F",1,2,"R","","",19,0
2020,41705240,134948991,1,05-MAY-20,2,"N",51,5,17,"M",1,2,"R","R","",17,0
2020,41705566,134949733,1,29-DEC-20,1,"N",45,5,60,"M",2,2,"N","","",60,0
2020,41705856,134950391,1,11-DEC-20,1,"N",51,5,45,"M",1,2,"R","","",45,0
2020,41701507,134952060,1,11-DEC-20,2,"N",45,5,22,"F",2,2,"R","","",22,0
2020,41706133,134951049,1,26-MAY-20,3,"C",51,5,49,"M",4,,"R","","",49,0
2020,41701549,134951054,1,12-DEC-20,1,"N",45,5,62,"F",1,2,"R","","",62,0
2020,41706171,134952155,1,03-AUG-20,2,"N",51,5,25,"F",2,2,"N","","",25,0
2020,41701578,134956169,1,14-DEC-20,1,"N",35,5,27,"F",1,2,"R","","",27,0
2020,41706203,134956221,1,01-SEP-20,3,"N",27,5,42,"M",0,3,"R","","",42,0
2020,41706202,134952273,1,04-SEP-20,2,"N",2,5,25,"M",1,2,"R","","",25,0
2020,41701667,134952421,1,11-SEP-20,2,"C",5,5,65,"F",1,,"","","",65,0
2020,41706408,134956683,1,15-AUG-20,1,"N",51,5,23,"M",2,2,"R","","",23,0
2020,41706420,134956768,1,18-DEC-20,1,"N",27,5,28,"M",2,2,"R","","",28,0
2020,41701896,134952897,1,01-AUG-20,3,"M",39,5,29,"M",2,2,"N","","",29,0
2020,41706631,134953025,1,24-MAY-20,2,"N",16,5,19,"M",1,2,"R","","",19,0
2020,41702302,134953865,1,18-AUG-20,1,"N",16,5,44,"M",2,2,"R","","",44,0
2020,41702459,134958694,1,20-SEP-20,1,"N",51,5,15,"M",2,2,"R","R","",15,0
2020,41707373,134954271,1,01-OCT-20,1,"N",11,5,25,"M",1,2,"R","","",25,0
2020,41707452,134954403,1,24-SEP-20,1,"N",51,5,39,"F",1,2,"R","","",39,0
2020,41702559,134959042,1,25-SEP-20,1,"N",16,5,39,"F",1,2,"R","","",39,0
2020,41707493,134959099,1,01-DEC-20,3,"N",16,5,16,"M",1,2,"R","R","",16,0
2020,41702578,134959121,1,25-AUG-20,2,"N",51,5,24,"F",2,2,"R","","",24,0
2020,41707631,134959386,2,19-NOV-20,3,"M",16,5,41,"F",1,2,"R","","",41,0
2020,41707630,134959386,1,19-NOV-20,3,"M",16,5,41,"M",1,2,"N","","",41,0
2020,41707632,134959386,3,19-NOV-20,3,"M",39,5,23,"M",1,2,"N","","",23,0
2020,41707712,134959547,1,10-JUN-20,3,"C",2,5,40,"M",0,2,"N","","",40,0
2020,41707710,134954828,1,20-SEP-20,3,"N",16,5,29,"F",1,2,"R","","",29,0
2020,41702726,134959583,1,21-NOV-20,1,"N",27,5,36,"F",2,2,"R","","",36,0
2020,41707755,134959686,1,04-OCT-20,1,"N",27,5,45,"M",2,3,"N","","",45,0
2020,41708161,134955758,1,03-DEC-20,3,"C",16,5,36,"M",2,2,"R","","",36,0
2020,41708200,134955849,1,16-SEP-20,1,"N",27,5,68,"F",1,2,"R","","",68,0
2020,41703135,134961079,1,08-JUN-20,2,"N",16,5,20,"M",2,2,"R","","",20,0
2020,41703395,134962173,1,10-APR-20,2,"N",2,5,29,"F",2,3,"U","","",29,0
2020,41706550,134957077,1,29-OCT-20,2,"N",51,5,16,"F",2,2,"N","R","",16,0
2020,41701867,134952914,1,21-AUG-20,1,"N",39,5,29,"M",1,2,"R","","",29,0
2020,41702003,134957444,1,28-DEC-20,2,"N",16,5,35,"M",2,2,"R","","",35,0
2020,41706724,134957473,1,02-MAR-20,1,"N",16,5,51,"M",1,2,"N","","",51,0
2020,41701986,134957478,1,06-OCT-20,2,"N",16,5,27,"M",1,1,"N","","",27,0
2020,41706722,134957478,2,06-OCT-20,2,"N",16,5,18,"M",1,1,"N","","",18,0
2020,41706723,134957478,3,06-OCT-20,2,"N",16,5,17,"F",1,1,"N","R","",17,0
