data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,165997617,170837523,19,
2022,165997525,170837429,16,
2022,165997525,170837430,18,
2022,165997526,170837429,18,
2022,165997526,170837430,16,
2022,173088992,177859459,25,
2022,173088993,177859458,25,
2022,173088993,177859459,6,
2022,166963767,171791742,16,
2022,166963561,171791520,3,
2022,166963664,171791628,3,
2022,166963483,171791441,15,
2022,166963511,171791468,17,
2022,166963511,171791469,25,
2022,166963512,171791468,25,
2022,166963512,171791469,5,
2022,166963726,171791701,1,
2022,166963726,171791702,25,
2022,166963727,171791701,25,
2022,166963727,171791702,1,
2022,173088957,177859425,3,
2022,166963554,171791512,3,
2022,166963646,171791610,18,
2022,166963449,171791413,19,
2022,166963639,171791603,21,
2022,166963461,171791420,18,
2022,166963462,171791420,18,
2022,166963519,171791475,3,
2022,166963520,171791475,18,
2022,166963752,171791727,16,
2022,166963718,171791691,1,
2022,166963436,171791403,18,
2022,166963437,171791403,18,
2022,166963438,171791403,18,
2022,166963439,171791403,18,
2022,166963424,171791390,16,
2022,166963690,171791655,16,
2022,166963690,171791656,16,
2022,166963690,171791657,16,
2022,166963691,171791655,16,
2022,166963691,171791656,16,
2022,166963691,171791657,16,
2022,166963427,171791393,26,
2022,166963427,171791394,1,
2022,166963796,171791768,6,
2022,166963796,171791769,25,
2022,166963797,171791768,25,
2022,166963797,171791769,6,
2022,166963794,171791767,9,
2022,166963795,171791767,9,
2022,166963478,171791435,3,
2022,166963478,171791436,25,
2022,166963479,171791435,25,
2022,166963479,171791436,3,
2022,166963574,171791536,16,
2022,166963457,171791418,1,
2022,166963458,171791418,18,
2022,174821593,179574021,16,
2022,165998035,170837947,18,
2022,165998364,170838294,21,
2022,165998337,170838264,9,
2022,165998272,170838192,9,
2022,174821593,179574022,18,
2022,166963421,171791387,5,
2022,166963587,171791550,3,
2022,166963717,171791690,18,
2022,166963573,171791535,18,
2022,173089046,177859502,16,
2022,173089047,177859502,16,
2022,166963603,171791567,3,
2022,166963582,171791542,3,
2022,166963415,171791381,3,
2022,166963618,171791581,3,
2022,166963648,171791612,18,
2022,166963665,171791629,16,
2022,166963756,171791731,16,
2022,166963759,171791734,18,
2022,166963759,171791735,18,
2022,166963565,171791526,3,
2022,166963565,171791527,25,
2022,166963566,171791526,25,
2022,166963566,171791527,3,
2022,166963719,171791692,18,
2022,166963402,171791365,18,
2022,166963548,171791505,1,
2022,166963683,171791648,18,
2022,166963710,171791683,3,
2022,165998485,170838425,3,
2022,166963467,171791425,21,
2022,165998295,170838216,15,
2022,166963497,171791457,18,
2022,166963498,171791457,18,
2022,166963499,171791457,18,
2022,165997793,170837706,3,
2022,166963500,171791457,18,
2022,166963607,171791570,21,
2022,166963583,171791543,19,
2022,165998093,170838009,3,
