data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2022,45080481,1,2022-01-08,3,90D,22,19,M,10,20,R,,,
2022,45080486,1,2022-02-24,3,90D,25,22,M,10,20,R,,,
2022,45080488,1,2022-02-22,1,90D,74,71,M,10,20,R,,,
2022,45080490,1,2022-02-23,1,90Z,26,23,M,20,20,R,,,
2022,45080485,1,2022-02-11,1,90Z,48,45,M,20,20,N,,,
2022,45080487,1,2022-02-03,3,90Z,31,28,M,20,20,R,,,
2022,45080484,1,2022-02-15,3,90Z,35,32,M,10,20,N,,,
2022,45080489,1,2022-02-11,3,90Z,40,37,M,20,20,R,,,
2022,45080483,1,2022-02-01,3,90Z,41,38,M,20,20,R,,,
2022,45327271,1,2022-03-15,3,90D,61,58,M,10,20,R,,,
2022,45327274,1,2022-03-24,1,90D,36,33,M,20,20,R,,,
2022,45327273,1,2022-03-11,2,90J,38,35,M,10,20,R,,,
2022,45327270,1,2022-03-03,1,90Z,41,38,M,20,20,R,,,
2022,45327272,1,2022-03-05,3,90D,32,29,F,20,20,R,,,
2022,45327275,1,2022-03-19,2,90C,22,19,F,20,20,R,,,
2022,45327276,1,2022-03-25,3,90Z,40,37,M,20,20,R,,,
2022,45533710,1,2022-04-06,2,90Z,27,24,M,20,40,R,,,
2022,45533705,1,2022-04-04,2,90Z,24,21,M,20,20,U,,,
2022,45533706,1,2022-04-11,1,90Z,62,59,M,10,20,R,,,
2022,45533708,1,2022-04-01,1,90D,30,27,M,10,40,R,,,
2022,45533709,1,2022-04-24,3,90D,45,42,M,10,20,R,,,
2022,45533699,1,2022-04-14,3,90Z,28,25,M,20,20,R,,,
2022,45533700,1,2022-04-02,1,90D,50,47,M,20,20,R,,,
2022,45533701,1,2022-04-25,1,90Z,62,59,M,10,20,R,,,
2022,45533702,1,2022-04-01,1,90Z,25,22,M,10,20,R,,,
2022,45533704,1,2022-04-24,1,90D,29,26,M,10,20,N,,,
2022,45533703,2,2022-04-01,1,90Z,22,19,F,10,20,R,,,
2022,45533707,1,2022-04-26,3,90F,55,52,M,20,20,R,,,
2022,45763053,1,2022-05-14,2,90G,23,20,M,10,20,N,,,
2022,45763057,1,2022-05-21,1,90D,28,25,F,20,20,N,,,
2022,45763058,1,2022-05-21,2,90Z,54,51,M,20,20,R,,,
2022,45763061,1,2022-05-27,1,90Z,33,30,M,10,10,N,,,
2022,45763054,1,2022-05-13,1,90Z,22,19,M,10,20,N,,,
2022,45763060,1,2022-05-01,2,90Z,31,28,M,20,20,R,,,
2022,45763055,1,2022-05-08,3,90D,46,43,M,20,20,R,,,
2022,45763056,1,2022-05-06,1,90D,37,34,F,20,20,N,,,
2022,45763059,1,2022-05-22,1,90Z,57,54,M,20,20,R,,,
2022,45763062,1,2022-05-11,1,90Z,37,34,M,20,20,R,,,
2022,46067230,1,2022-06-03,2,90Z,53,50,M,20,20,R,,,
2022,46067234,1,2022-06-06,3,90C,30,27,M,10,10,R,,,
2022,46067227,1,2022-06-03,2,90D,26,23,M,20,20,R,,,
2022,46067229,1,2022-06-13,3,90Z,29,26,M,10,20,R,,,
2022,46067233,1,2022-06-06,3,90Z,36,33,M,10,40,R,,,
2022,46067231,1,2022-06-05,2,90J,21,18,F,10,10,R,,,
2022,46067235,1,2022-06-20,1,90Z,37,34,M,10,20,R,,,
2022,46067228,1,2022-06-13,1,90Z,54,51,F,20,20,R,,,
2022,46067232,1,2022-06-09,1,90C,24,21,F,10,20,N,,,
2022,46347955,1,2022-07-21,1,90J,50,47,F,10,20,N,,,
2022,46347950,1,2022-07-07,3,90Z,43,40,M,10,20,R,,,
2022,46347952,1,2022-07-19,2,90J,28,25,F,10,20,R,,,
2022,46347953,1,2022-07-14,3,90C,36,33,F,10,20,R,,,
2022,46347954,1,2022-07-06,3,90J,40,37,F,10,20,R,,,
2022,46347956,1,2022-07-31,1,90D,25,22,M,10,10,R,,,
2022,46347949,1,2022-07-19,1,90Z,37,34,M,20,20,N,,,
2022,46347951,1,2022-07-29,1,90Z,33,30,M,20,20,R,,,
2022,46601408,1,2022-08-25,1,90Z,26,23,F,10,20,R,,,
2022,46601409,1,2022-08-14,1,90Z,28,25,M,10,20,R,,,
2022,46601410,1,2022-08-10,3,90C,22,19,M,20,20,R,,,
2022,46859348,1,2022-09-21,1,90D,40,37,M,10,20,N,,,
2022,46859347,1,2022-09-14,3,90D,24,21,M,10,40,R,,,
2022,46859345,1,2022-09-15,3,90Z,46,43,M,10,20,R,,,
2022,46859346,1,2022-09-14,2,90Z,36,33,M,10,10,N,,,
2022,46859349,1,2022-09-20,2,90G,23,20,M,10,20,R,,,
2022,46859350,1,2022-09-19,3,90Z,55,52,F,20,20,R,,,
2022,47159572,1,2022-10-09,1,90Z,31,28,M,20,20,R,,,
2022,47159577,1,2022-10-21,1,90Z,45,42,M,10,20,R,,,
2022,47159575,1,2022-10-05,2,90Z,33,30,F,10,20,N,,,
2022,47159576,1,2022-10-15,1,90Z,51,48,M,20,20,R,,,
2022,47159566,1,2022-10-26,2,90Z,30,27,M,98,10,R,,,
2022,47159568,2,2022-10-14,2,90C,21,18,F,20,40,R,,,
2022,47159570,4,2022-10-14,2,90C,46,43,F,20,20,R,,,
2022,47159574,1,2022-10-12,3,90Z,38,35,M,20,40,R,,,
2022,47159567,1,2022-10-14,2,90C,24,21,F,20,20,R,,,
2022,47159569,3,2022-10-14,2,90C,50,47,F,20,20,R,,,
2022,47159571,5,2022-10-14,2,90C,22,19,F,20,20,R,,,
2022,47159573,1,2022-10-15,1,90D,25,22,M,10,20,R,,,
2022,47391763,1,2022-11-08,2,90Z,45,42,F,20,40,R,,,
2022,47391764,1,2022-11-30,3,90Z,49,46,M,20,20,R,,,
2022,47391765,1,2022-11-16,2,90Z,33,30,F,20,20,N,,,
2022,47391766,1,2022-11-28,2,90Z,23,20,M,20,20,N,,,
2022,47391767,1,2022-11-09,3,90D,42,39,M,10,10,R,,,
2022,47391768,2,2022-11-09,3,90Z,33,30,M,10,10,N,,,
2022,47391769,1,2022-11-11,3,90F,42,39,M,10,20,N,,,
2022,47667576,1,2022-12-17,2,90G,28,25,F,30,20,R,,,
2022,47667579,1,2022-12-13,2,90Z,24,21,M,10,20,R,,,
2022,47667581,1,2022-12-21,1,90D,31,28,F,10,20,R,,,
2022,47667577,1,2022-12-17,2,90G,21,18,F,20,40,R,,,
2022,47667583,1,2022-12-11,1,90F,32,29,F,20,20,R,,,
2022,47667578,1,2022-12-11,3,90D,28,25,F,10,20,R,,,
2022,47667580,1,2022-12-17,2,90G,31,28,F,20,20,R,,,
2022,47667582,1,2022-12-11,1,90D,55,52,M,10,20,R,,,
2022,47667584,1,2022-12-20,2,90Z,56,53,M,10,20,R,,,
2022,45318445,1,2022-01-30,3,90Z,25,22,M,20,20,N,,,
2022,44718527,2,2022-01-05,2,90C,43,40,F,20,20,N,,,
2022,45075165,2,2022-01-05,2,90C,43,40,F,20,20,N,,,
2022,45075164,1,2022-01-05,2,90C,36,33,F,20,20,N,,,
2022,45075171,1,2022-01-07,2,90D,69,66,M,20,20,N,,,
2022,45075175,1,2022-01-26,2,90C,23,20,F,20,20,R,,,
2022,45075191,1,2022-01-29,3,90D,34,31,M,20,20,N,,,
2022,45075166,1,2022-01-15,2,90C,37,34,F,20,20,R,,,
2022,45075167,1,2022-01-11,3,90J,34,31,M,20,20,R,,,
2022,45075168,1,2022-01-20,2,90C,26,23,F,20,20,R,,,
2022,45075169,1,2022-01-24,3,90C,70,67,M,10,20,R,,,
2022,45075172,1,2022-01-14,2,90D,29,26,M,10,20,R,,,
2022,45075173,1,2022-01-10,2,90Z,34,31,M,20,20,R,,,
2022,45075174,1,2022-01-08,2,90D,82,79,M,20,20,R,,,
2022,45075177,1,2022-01-29,3,90D,33,30,M,20,20,R,,,
2022,45318430,1,2022-02-22,3,90J,34,31,F,20,20,R,,,
2022,45022273,1,2022-02-11,2,90J,22,19,M,20,20,R,,,
2022,45075195,1,2022-02-24,2,90Z,38,35,M,20,20,N,,,
2022,45075176,1,2022-02-16,2,90C,22,19,F,20,20,R,,,
2022,45075182,1,2022-02-11,2,90J,22,19,M,20,20,R,,,
2022,45075190,1,2022-02-10,3,90Z,41,38,M,20,20,R,,,
2022,45075185,1,2022-02-24,3,90C,26,23,M,10,20,N,,,
2022,45075189,1,2022-02-04,3,90D,26,23,M,10,20,N,,,
2022,45075196,1,2022-02-21,3,90Z,23,20,M,20,20,R,,,
2022,45075179,1,2022-02-15,2,90D,46,43,M,10,20,R,,,
2022,45075180,1,2022-02-11,3,90D,25,22,M,10,20,N,,,
2022,45075181,2,2022-02-11,3,90J,18,15,F,20,20,R,R,,
2022,45075183,1,2022-02-27,2,90C,15,12,M,10,20,R,R,,
2022,45075187,1,2022-02-18,2,90D,37,34,M,10,20,R,,,
2022,45075192,1,2022-02-07,2,90C,16,13,M,20,20,R,R,,
2022,45075194,1,2022-02-17,2,90C,17,14,F,20,20,R,R,,
2022,45075197,1,2022-02-27,3,90D,39,36,M,20,20,N,,,
2022,45318423,1,2022-03-05,2,90D,25,22,M,10,20,N,,,
2022,45318428,1,2022-03-21,2,90C,30,27,F,10,20,N,,,
2022,45318424,1,2022-03-08,1,90Z,29,26,F,20,20,R,,,
2022,45318441,1,2022-03-04,2,90C,25,22,M,20,20,R,,,
2022,45318446,1,2022-03-05,2,90C,40,37,F,20,20,N,,,
2022,45318426,1,2022-03-09,3,90D,26,23,M,20,20,R,,,
2022,45318427,1,2022-03-06,3,90D,57,54,F,20,20,R,,,
2022,45318433,1,2022-03-25,3,90D,38,35,M,10,20,R,,,
2022,45318436,1,2022-03-20,2,90C,27,24,M,20,20,N,,,
2022,45318437,2,2022-03-20,3,90C,26,23,M,20,20,N,,,
2022,45318438,1,2022-03-24,2,90Z,69,66,M,20,20,N,,,
2022,45318442,1,2022-03-05,1,90Z,23,20,M,10,20,N,,,
2022,45318431,1,2022-03-17,3,90Z,20,17,M,20,20,R,R,,
2022,45318434,1,2022-03-09,3,90D,26,23,M,10,20,N,,,
2022,45318443,1,2022-03-05,3,90C,25,22,M,20,20,R,,,
2022,45318432,1,2022-03-31,2,90Z,62,59,M,20,20,N,,,
2022,45318439,1,2022-03-13,3,90Z,33,30,M,20,20,N,,,
2022,45318440,1,2022-03-04,3,90D,24,21,M,10,20,N,,,
2022,45318447,2,2022-03-04,2,90C,25,22,F,20,20,R,,,
2022,45318448,1,2022-03-18,2,90Z,16,13,M,20,20,R,R,,
2022,45318450,1,2022-03-05,3,90D,25,22,M,10,20,N,,,
2022,45318444,1,2022-03-06,2,90C,14,11,F,20,20,R,R,,
2022,45318449,1,2022-03-05,1,90D,34,31,M,10,20,N,,,
2022,45524138,1,2022-03-29,2,90Z,24,21,M,20,20,R,,,
2022,46601300,1,2022-03-25,3,90Z,34,31,M,10,10,N,,,
2022,45524131,1,2022-04-14,3,90Z,26,23,M,20,20,R,,,
2022,45524127,1,2022-04-18,3,90J,54,51,M,20,20,R,,,
2022,45524128,1,2022-04-09,3,90C,29,26,F,20,20,N,,,
2022,45524129,2,2022-04-08,2,90C,25,22,F,20,20,R,,,
2022,45524153,1,2022-04-22,2,90F,33,30,M,20,20,R,,,
2022,45524130,1,2022-04-01,1,90D,32,29,F,20,20,R,,,
2022,45524132,1,2022-04-27,3,90D,60,57,M,20,20,R,,,
2022,45524135,1,2022-04-03,2,90C,17,14,M,20,20,R,R,,
2022,45524144,1,2022-04-23,3,90D,22,19,M,20,20,R,,,
2022,45524139,1,2022-04-07,1,90D,37,34,F,20,20,R,,,
2022,45524147,1,2022-04-16,2,90J,14,11,M,20,20,R,R,,
2022,45524142,1,2022-04-08,2,90Z,38,35,M,10,40,R,,,
2022,45524145,1,2022-04-25,3,90C,63,60,M,20,20,R,,,
2022,45524151,1,2022-04-22,2,90C,18,15,F,20,20,R,R,,
2022,45782632,1,2022-04-25,2,90C,18,15,F,10,20,R,R,,
2022,46863105,1,2022-05-24,2,90F,44,41,M,20,20,R,,,
2022,45782620,1,2022-05-22,3,90Z,46,43,F,10,20,R,,,
2022,45782630,1,2022-05-19,1,90Z,25,22,F,20,20,N,,,
2022,45782631,1,2022-05-24,2,90C,16,13,F,20,20,R,R,,
2022,45782621,1,2022-05-23,3,90J,20,17,M,20,20,R,R,,
2022,45782622,1,2022-05-22,2,90J,33,30,M,20,20,R,,,
2022,45782628,1,2022-05-20,2,90Z,61,58,F,10,20,R,,,
2022,45782638,1,2022-05-11,2,90C,15,12,M,20,20,R,R,,
2022,45782639,2,2022-05-11,2,90C,17,14,M,10,20,R,R,,
2022,45782623,1,2022-05-10,2,90Z,24,21,M,20,20,R,,,
2022,45782635,1,2022-05-02,2,90C,43,40,F,20,20,R,,,
2022,45782637,1,2022-05-02,3,90C,22,19,F,20,20,R,,,
2022,45782625,1,2022-05-20,2,90Z,61,58,F,10,20,R,,,
2022,45782633,1,2022-05-28,3,90D,50,47,M,10,20,R,,,
2022,45782624,1,2022-05-03,3,90Z,40,37,F,20,20,R,,,
2022,45782636,1,2022-05-06,2,90Z,27,24,M,10,20,N,,,
2022,45782627,1,2022-05-17,3,90C,28,25,F,20,20,N,,,
2022,46601285,1,2022-05-02,3,90Z,43,40,M,10,20,R,,,
2022,46601305,1,2022-05-26,3,90Z,44,41,M,10,10,R,,,
2022,46601307,1,2022-05-02,2,90J,29,26,F,20,20,R,,,
2022,46863111,1,2022-06-02,2,90C,17,14,M,20,20,R,R,,
2022,46026496,1,2022-06-09,3,90Z,35,32,F,20,20,N,,,
2022,46026501,2,2022-06-06,3,90C,20,17,F,20,20,R,R,,
2022,46026507,2,2022-06-11,2,90C,20,17,M,20,20,R,R,,
2022,46026511,1,2022-06-03,3,90Z,46,43,M,10,20,N,,,
2022,46026516,1,2022-06-11,2,90G,23,20,M,10,20,N,,,
2022,46026497,1,2022-06-15,3,90Z,30,27,F,20,20,R,,,
2022,46026499,1,2022-06-18,3,90D,21,18,F,10,20,R,,,
2022,46026500,1,2022-06-06,3,90C,31,28,M,20,20,R,,,
2022,46026513,1,2022-06-24,2,90Z,26,23,M,10,20,R,,,
2022,46026515,1,2022-06-29,3,90Z,35,32,M,20,20,N,,,
2022,46026508,3,2022-06-11,3,90C,18,15,M,20,20,R,R,,
2022,46026498,1,2022-06-18,2,90J,48,45,M,20,20,R,,,
2022,46026503,2,2022-06-06,2,90J,19,16,M,20,20,R,R,,
2022,46026512,1,2022-06-12,2,90D,30,27,M,20,20,N,,,
2022,46026514,1,2022-06-09,2,90C,34,31,M,10,20,R,,,
2022,46026502,1,2022-06-05,2,90J,20,17,M,10,10,R,R,,
2022,46026504,3,2022-06-05,2,90J,20,17,M,20,20,R,R,,
2022,46026517,1,2022-06-18,2,90C,22,19,F,20,40,N,,,
2022,46026509,1,2022-06-25,3,90C,20,17,F,20,20,R,R,,
2022,46026510,1,2022-06-05,3,90D,49,46,M,20,40,N,,,
2022,46026518,2,2022-06-18,2,90C,23,20,F,20,20,R,,,
2022,47391774,1,2022-06-11,3,90C,19,16,M,20,20,R,R,,
2022,47391775,2,2022-06-11,2,90C,20,17,M,20,20,R,R,,
2022,47391776,3,2022-06-11,3,90C,18,15,M,20,20,R,R,,
2022,46355848,1,2022-07-10,2,90Z,29,26,M,20,20,R,,,
2022,46355857,1,2022-07-04,1,90C,35,32,F,10,20,R,,,
2022,46355843,1,2022-07-01,2,90C,27,24,M,20,20,R,,,
2022,46355845,1,2022-07-03,2,90C,59,56,F,20,20,R,,,
2022,46355847,3,2022-07-03,2,90C,41,38,M,20,20,R,,,
2022,46355858,1,2022-07-14,3,90C,28,25,F,20,20,R,,,
2022,46355859,2,2022-07-14,3,90C,20,17,F,20,20,N,R,,
2022,46355864,1,2022-07-18,2,90J,35,32,M,20,20,R,,,
2022,46355851,1,2022-07-25,2,90C,29,26,F,20,10,R,,,
2022,46355853,3,2022-07-25,2,90C,33,30,F,20,20,N,,,
2022,46355860,1,2022-07-03,2,90C,43,40,M,20,20,R,,,
2022,46355846,2,2022-07-03,2,90C,27,24,F,20,20,R,,,
2022,46355852,2,2022-07-25,2,90C,36,33,F,20,20,R,,,
2022,46355849,1,2022-07-09,3,90D,37,34,M,20,20,R,,,
2022,46355855,1,2022-07-18,3,90Z,36,33,F,20,20,R,,,
2022,46355856,1,2022-07-01,2,90D,26,23,M,10,20,N,,,
2022,46355861,1,2022-07-01,2,90C,26,23,F,20,20,N,,,
2022,46355862,1,2022-07-19,2,90C,36,33,F,20,20,N,,,
2022,46355863,2,2022-07-19,2,90C,26,23,F,20,20,R,,,
2022,46863002,1,2022-08-03,3,90F,24,21,M,20,20,R,,,
2022,46863079,1,2022-08-31,3,90Z,48,45,M,20,20,R,,,
2022,46601282,1,2022-08-21,3,90Z,25,22,F,20,40,R,,,
2022,46601284,1,2022-08-25,1,90J,32,29,M,20,20,R,,,
2022,46601283,2,2022-08-21,3,90Z,25,22,F,20,20,R,,,
2022,46601291,1,2022-08-08,3,90Z,41,38,M,20,20,R,,,
2022,46601293,1,2022-08-27,3,90D,75,72,M,20,20,N,,,
2022,46601295,1,2022-08-20,3,90D,24,21,F,20,20,R,,,
2022,46601296,1,2022-08-17,3,90Z,55,52,M,20,20,R,,,
2022,46601299,1,2022-08-13,2,90Z,25,22,M,10,20,R,,,
2022,46601303,1,2022-08-16,3,90J,23,20,M,20,20,R,,,
2022,46601304,1,2022-08-23,2,90Z,40,37,F,20,20,R,,,
2022,46601302,1,2022-08-28,2,90Z,24,21,M,20,20,R,,,
2022,46863047,2,2022-09-16,2,90C,23,20,F,20,20,R,,,
2022,46863059,1,2022-09-15,3,90D,35,32,M,10,20,N,,,
2022,46863095,1,2022-09-02,2,90Z,24,21,M,20,20,N,,,
2022,46863004,1,2022-09-24,2,90C,16,13,F,20,20,R,R,,
2022,46863046,1,2022-09-16,3,90C,22,19,F,20,20,N,,,
2022,46863048,3,2022-09-16,2,90C,23,20,F,20,20,R,,,
2022,46863040,1,2022-09-30,3,90D,22,19,F,10,20,N,,,
2022,46863081,1,2022-09-11,3,90D,23,20,M,10,20,R,,,
2022,46863052,1,2022-09-14,3,90Z,45,42,M,20,20,R,,,
2022,46863109,1,2022-09-26,3,90D,22,19,F,10,20,N,,,
2022,46863023,1,2022-09-23,2,90C,25,22,M,20,20,R,,,
2022,46863024,2,2022-09-23,2,90C,23,20,M,20,20,R,,,
2022,46863077,1,2022-09-24,3,90D,26,23,F,10,20,R,,,
2022,46863083,1,2022-09-20,1,90J,44,41,M,10,20,N,,,
2022,47391770,1,2022-09-22,3,90Z,59,56,M,20,20,N,,,
2022,47213453,2,2022-10-06,2,90C,45,42,F,20,20,R,,,
2022,47213454,1,2022-10-05,2,90D,33,30,F,10,20,N,,,
2022,47213457,1,2022-10-05,3,90Z,25,22,F,20,20,N,,,
2022,47213452,1,2022-10-06,2,90C,44,41,F,20,20,R,,,
2022,47213458,1,2022-10-28,1,90J,55,52,F,20,20,R,,,
2022,47213477,1,2022-10-18,3,90D,39,36,M,20,20,N,,,
2022,47213459,1,2022-10-21,3,90Z,32,29,M,20,20,R,,,
2022,47213460,1,2022-10-27,3,90Z,33,30,M,10,20,N,,,
2022,47213461,1,2022-10-08,2,90C,22,19,F,20,20,R,,,
2022,47213462,2,2022-10-08,2,90C,29,26,F,20,20,R,,,
2022,47213464,1,2022-10-26,3,90J,38,35,M,20,20,R,,,
2022,47213470,1,2022-10-30,2,90D,29,26,F,20,20,R,,,
2022,47213478,1,2022-10-09,2,90C,18,15,M,20,20,R,R,,
2022,47213463,1,2022-10-17,2,90C,15,12,F,20,20,R,R,,
2022,47213469,1,2022-10-08,3,90D,22,19,M,10,10,N,,,
2022,47213472,1,2022-10-21,3,90Z,32,29,M,20,20,R,,,
2022,47213465,2,2022-10-26,3,90J,34,31,M,20,20,R,,,
2022,47213467,1,2022-10-02,3,90Z,18,15,M,20,40,N,R,,
2022,47213466,1,2022-10-16,2,90C,16,13,F,20,20,R,R,,
2022,47213476,1,2022-10-15,2,90C,54,51,M,20,20,R,,,
2022,47213471,1,2022-10-10,3,90Z,43,40,M,20,20,R,,,
2022,47213473,1,2022-10-26,2,90Z,23,20,M,20,20,N,,,
2022,47213474,1,2022-10-07,3,90D,23,20,M,10,20,R,,,
2022,47213475,1,2022-10-15,3,90C,15,12,F,20,20,U,R,,
2022,47674836,1,2022-10-16,3,90Z,51,48,M,20,20,R,,,
2022,47391780,2,2022-11-02,3,90D,21,18,M,20,20,N,,,
2022,47391787,1,2022-11-06,3,90D,47,44,M,10,20,R,,,
2022,47391771,1,2022-11-29,1,90Z,30,27,F,20,20,R,,,
2022,47391772,1,2022-11-05,3,90D,56,53,M,20,20,N,,,
2022,47391785,1,2022-11-30,2,90Z,21,18,F,20,20,R,,,
2022,47391773,1,2022-11-06,3,90C,16,13,M,20,20,R,R,,
2022,47391786,1,2022-11-29,2,90C,20,17,M,10,20,R,R,,
2022,47391788,1,2022-11-20,1,90Z,45,42,M,20,40,R,,,
2022,47391777,1,2022-11-10,3,90D,23,20,M,10,20,R,,,
2022,47391781,1,2022-11-20,3,90Z,17,14,M,10,20,R,R,,
2022,47391782,1,2022-11-03,3,90D,37,34,M,10,20,N,,,
2022,47391783,1,2022-11-13,2,90Z,27,24,M,10,20,R,,,
2022,47391779,1,2022-11-15,2,90Z,22,19,M,20,20,N,,,
2022,47674852,1,2022-11-24,1,90Z,37,34,F,10,20,R,,,
2022,47674835,1,2022-12-15,3,90J,55,52,F,20,20,R,,,
2022,47674839,1,2022-12-03,3,90D,24,21,M,10,20,R,,,
2022,47674841,1,2022-12-17,3,90D,27,24,M,20,20,N,,,
2022,47674842,1,2022-12-17,3,90D,29,26,M,10,20,R,,,
2022,47674844,1,2022-12-29,3,90Z,36,33,M,20,20,N,,,
2022,47674846,2,2022-12-07,2,90C,14,11,M,20,20,R,R,,
2022,47674854,1,2022-12-12,3,90J,26,23,M,20,20,R,,,
2022,47674855,1,2022-12-02,2,90C,17,14,F,20,20,R,R,,
2022,47674862,1,2022-12-10,3,90J,37,34,F,10,20,R,,,
2022,47674837,1,2022-12-14,2,90Z,32,29,F,10,20,N,,,
2022,47674848,1,2022-12-18,2,90J,55,52,F,20,20,R,,,
2022,47674856,2,2022-12-02,2,90C,19,16,F,20,20,R,R,,
2022,47674857,3,2022-12-02,2,90C,15,12,M,20,20,R,R,,
2022,47674858,4,2022-12-02,2,90C,19,16,M,20,20,R,R,,
2022,47674859,1,2022-12-13,3,90Z,48,45,M,20,20,N,,,
2022,47674838,2,2022-12-14,3,90C,37,34,M,20,20,N,,,
2022,47674840,1,2022-12-21,2,90Z,23,20,F,10,40,N,,,
2022,47674845,1,2022-12-07,2,90C,14,11,M,20,20,R,R,,
2022,47674850,1,2022-12-17,3,90Z,21,18,M,10,20,R,,,
2022,47674863,1,2022-12-17,3,90D,46,43,M,10,20,R,,,
2022,47674853,1,2022-12-27,3,90D,36,33,M,20,20,N,,,
2022,47674849,1,2022-12-21,2,90C,16,13,F,20,20,R,R,,
2022,47674851,1,2022-12-10,3,90C,37,34,F,10,20,R,,,
2022,47674860,1,2022-12-26,2,90C,16,13,M,20,20,R,R,,
2022,45111621,1,2022-01-24,1,90Z,26,23,M,20,20,N,,,
2022,46846357,1,2022-09-16,2,90Z,29,26,M,10,20,N,,,
2022,47132761,1,2022-10-08,3,90J,39,36,M,10,20,R,,,
2022,44803407,2,2022-01-01,2,90G,22,19,F,10,20,N,,,
2022,44803409,4,2022-01-01,2,90G,20,17,M,10,20,R,R,,
2022,44803410,5,2022-01-01,2,90G,18,15,F,10,20,R,R,,
2022,46245541,1,2022-01-19,1,90Z,35,32,M,10,20,R,,,
2022,46245544,1,2022-01-02,1,90D,31,28,M,20,20,R,,,
2022,46245554,1,2022-01-21,2,90Z,29,26,M,10,20,R,,,
2022,46245555,1,2022-01-25,1,90D,43,40,F,10,20,R,,,
2022,46245562,1,2022-01-18,1,90Z,44,41,F,20,20,R,,,
2022,46245566,1,2022-01-12,2,90J,31,28,M,10,20,R,,,
2022,46245573,1,2022-01-24,1,90Z,33,30,M,10,20,R,,,
2022,46245574,1,2022-01-04,1,90D,44,41,M,10,20,R,,,
2022,46245539,1,2022-01-22,1,90D,33,30,M,10,20,N,,,
2022,46245548,1,2022-01-07,1,90Z,60,57,M,10,20,R,,,
2022,46245563,1,2022-01-17,1,90Z,39,36,M,10,20,R,,,
2022,46245564,5,2022-01-17,2,90Z,71,68,F,10,20,R,,,
2022,46245569,1,2022-01-13,2,90Z,67,64,M,10,20,R,,,
2022,46245547,1,2022-01-14,1,90D,49,46,M,10,20,R,,,
2022,46245559,4,2022-01-24,2,90C,19,16,M,10,20,R,R,,
2022,46245572,1,2022-01-16,1,90Z,28,25,M,10,20,R,,,
2022,46245538,1,2022-01-08,1,90Z,22,19,M,10,20,R,,,
2022,46245571,1,2022-01-06,1,90D,52,49,M,10,20,R,,,
2022,46245540,1,2022-01-02,1,90D,40,37,M,10,20,R,,,
2022,46245542,1,2022-01-07,2,90D,30,27,M,10,20,N,,,
2022,46245543,1,2022-01-12,1,90Z,59,56,M,10,20,R,,,
2022,46245546,1,2022-01-12,3,90Z,46,43,M,10,20,R,,,
2022,46245549,1,2022-01-01,2,90G,21,18,M,20,20,R,,,
2022,46245551,3,2022-01-01,2,90G,18,15,F,10,20,R,R,,
2022,46245553,5,2022-01-01,2,90G,18,15,F,10,20,R,R,,
2022,46245577,1,2022-01-11,1,90Z,33,30,M,10,20,N,,,
2022,46245545,1,2022-01-10,1,90Z,48,45,M,10,20,R,,,
2022,46245556,1,2022-01-26,2,90Z,33,30,M,10,40,R,,,
2022,46245550,2,2022-01-01,2,90G,22,19,F,10,20,N,,,
2022,46245552,4,2022-01-01,2,90G,20,17,M,10,20,R,R,,
2022,46245560,1,2022-01-01,2,90D,23,20,M,20,20,R,,,
2022,46245561,1,2022-01-17,2,90J,49,46,M,10,20,U,,,
2022,46245565,1,2022-01-13,2,90C,58,55,M,10,20,N,,,
2022,46245558,1,2022-01-15,1,90D,28,25,F,10,20,R,,,
2022,46245567,1,2022-01-01,1,90D,28,25,M,10,20,R,,,
2022,46245570,1,2022-01-01,1,90Z,35,32,M,10,20,R,,,
2022,46245575,1,2022-01-31,3,90Z,43,40,M,10,20,R,,,
2022,46245576,1,2022-01-29,1,90D,49,46,M,10,20,R,,,
2022,46245568,1,2022-01-28,1,90Z,45,42,F,10,20,R,,,
2022,45070442,5,2022-01-01,2,90G,18,15,F,10,20,R,R,,
2022,45070443,4,2022-01-01,2,90G,20,17,M,10,20,R,R,,
2022,45070445,2,2022-01-01,2,90G,22,19,F,10,20,N,,,
2022,45111583,3,2022-01-01,2,90G,18,15,F,10,20,R,R,,
2022,45111584,5,2022-01-01,2,90G,18,15,F,10,20,R,R,,
2022,45111585,4,2022-01-01,2,90G,20,17,M,10,20,R,R,,
2022,45111587,2,2022-01-01,2,90G,22,19,F,10,20,N,,,
2022,46245578,1,2022-02-21,1,90D,29,26,M,10,20,R,,,
2022,46245588,3,2022-02-07,2,90Z,17,14,M,10,20,R,R,,
2022,46245589,1,2022-02-07,2,90C,34,31,F,10,20,R,,,
2022,46245604,1,2022-02-22,2,90Z,17,14,F,10,20,R,H,,
2022,46245583,1,2022-02-17,1,90Z,29,26,M,10,20,R,,,
2022,46245585,2,2022-02-26,2,90Z,39,36,M,10,20,R,,,
2022,46245629,1,2022-02-23,2,90D,40,37,F,10,20,R,,,
2022,46245586,2,2022-02-05,2,90J,49,46,M,10,20,N,,,
2022,46245595,1,2022-02-16,1,90D,33,30,M,10,20,R,,,
